Input	Output
vessel : o ; burette : h o o ; glass : h v f h f ; jar : f c c r ; SEPARATE destroy vessel	burette : h o o ; glass : h v f h f ; jar : f c c r ;
mug : r m m a ; jar : p v c v ; jar : m b m ; SEPARATE double first jar	mug : r m m a ; jar : p v c v p v c v ; jar : m b m ;
burette : e c d d ; decanter : o ; SEPARATE shift decanter after burette	burette : e c d d ; decanter : o ;
urn : a e ; jar : o r o b ; glass : g v v g ; canister : f ; SEPARATE shift canister before urn	canister : f ; urn : a e ; jar : o r o b ; glass : g v v g ;
thermos : y b y b ; flagon : r r p e e ; flagon : e r e r ; SEPARATE empty last flagon	thermos : y b y b ; flagon : r r p e e ; flagon : _ ;
canister : a a h ; jar : r e b r ; glass : c r m ; flagon : a g a ; SEPARATE empty jar	canister : a a h ; jar : _ ; glass : c r m ; flagon : a g a ;
canister : r r ; urn : d a e d e ; bottle : b o b a a o ; SEPARATE filter bottle	canister : r r ; urn : d a e d e ; bottle : b b o o a a ;
beaker : a g g f ; urn : v f ; bottle : o h b o ; SEPARATE create urn	beaker : a g g f ; urn : v f ; bottle : o h b o ; urn : _ ;
bottle : b h h ; flagon : m ; beaker : h o v ; SEPARATE double beaker	bottle : b h h ; flagon : m ; beaker : h o v h o v ;
decanter : d ; flagon : a a f f ; flask : f r f r ; jar : e e ; SEPARATE shift decanter after flagon	flagon : a a f f ; decanter : d ; flask : f r f r ; jar : e e ;
canister : d ; jug : r ; burette : o d m m o ; SEPARATE destroy canister	jug : r ; burette : o d m m o ;
bottle : c ; bottle : y m v m y v ; burette : p p y ; canister : g o b b ; SEPARATE create cup	bottle : c ; bottle : y m v m y v ; burette : p p y ; canister : g o b b ; cup : _ ;
jug : r e b e b ; burette : p ; jar : r ; flagon : a a ; SEPARATE double jug	jug : r e b e b r e b e b ; burette : p ; jar : r ; flagon : a a ;
burette : a a ; glass : y p ; SEPARATE shift glass after burette	burette : a a ; glass : y p ;
cup : y y ; decanter : m m f f a ; flagon : g ; SEPARATE unmix cup	cup : y y ; decanter : m m f f a ; flagon : g ;
jug : y ; cup : e ; SEPARATE unmix cup	jug : y ; cup : e ;
mug : p p ; beaker : p b b p y y ; jar : p v v p r r ; SEPARATE filter beaker	mug : p p ; beaker : p p b b y y ; jar : p v v p r r ;
decanter : y e e ; vessel : h h m d d ; decanter : v ; SEPARATE create urn	decanter : y e e ; vessel : h h m d d ; decanter : v ; urn : _ ;
pitcher : m m f r f ; urn : d e d e ; beaker : c p v v ; SEPARATE create jug	pitcher : m m f r f ; urn : d e d e ; beaker : c p v v ; jug : _ ;
glass : v v b ; urn : g ; urn : g ; SEPARATE unmix last urn	glass : v v b ; urn : g ; urn : g ;
pitcher : h h ; cup : o o f ; SEPARATE unmix pitcher	pitcher : h h ; cup : o o f ;
beaker : h h ; canister : o m o ; glass : h ; SEPARATE destroy canister	beaker : h h ; glass : h ;
urn : r r h c c ; canister : r f y f ; beaker : p e ; bottle : o h o h m m ; SEPARATE shift beaker before canister	urn : r r h c c ; beaker : p e ; canister : r f y f ; bottle : o h o h m m ;
vessel : y ; decanter : m g d d ; cup : e f f e ; SEPARATE unmix cup	vessel : y ; decanter : m g d d ; cup : e e ; cup : f f ;
decanter : e d e d ; canister : c c ; jug : m r r m e ; SEPARATE double jug	decanter : e d e d ; canister : c c ; jug : m r r m e m r r m e ;
mug : m h h ; bottle : o ; mug : a r ; vessel : f h g g ; SEPARATE destroy bottle	mug : m h h ; mug : a r ; vessel : f h g g ;
glass : f v v a ; mug : h ; flask : b r b p ; SEPARATE shift mug before flask	glass : f v v a ; mug : h ; flask : b r b p ;
jug : o a f a o f ; beaker : f ; pitcher : h e e h f ; vessel : m b o m o b ; SEPARATE shift jug after pitcher	beaker : f ; pitcher : h e e h f ; jug : o a f a o f ; vessel : m b o m o b ;
urn : v f h v ; burette : c c ; pitcher : p e p ; flagon : o c o c ; SEPARATE empty flagon	urn : v f h v ; burette : c c ; pitcher : p e p ; flagon : _ ;
thermos : y f g g f ; jug : a a ; vessel : b y y b ; glass : m f f ; SEPARATE empty jug	thermos : y f g g f ; jug : _ ; vessel : b y y b ; glass : m f f ;
flagon : r g c c ; mug : a g g ; flask : o y y ; vessel : e y d ; SEPARATE unmix flask	flagon : r g c c ; mug : a g g ; flask : o ; flask : y y ; vessel : e y d ;
bottle : c h h ; pitcher : d d p ; jug : e e ; glass : m y ; SEPARATE double pitcher	bottle : c h h ; pitcher : d d p d d p ; jug : e e ; glass : m y ;
decanter : d d ; beaker : m m ; SEPARATE shift decanter after beaker	beaker : m m ; decanter : d d ;
vessel : y g g y v v ; flagon : m o b m ; SEPARATE shift flagon after vessel	vessel : y g g y v v ; flagon : m o b m ;
jug : v v ; burette : e p d d p ; SEPARATE destroy jug	burette : e p d d p ;
cup : o v p ; jar : o o r d d ; SEPARATE empty cup	cup : _ ; jar : o o r d d ;
pitcher : h h d e ; vessel : m ; SEPARATE destroy pitcher	vessel : m ;
pitcher : o ; jug : e y y p e ; bottle : d e b b ; flagon : h ; SEPARATE destroy bottle	pitcher : o ; jug : e y y p e ; flagon : h ;
flagon : v v ; decanter : v f c v ; jug : f f r r ; SEPARATE create bottle	flagon : v v ; decanter : v f c v ; jug : f f r r ; bottle : _ ;
decanter : c o o ; vessel : o o f a a ; cup : y e y ; cup : b e e ; SEPARATE double first cup	decanter : c o o ; vessel : o o f a a ; cup : y e y y e y ; cup : b e e ;
vessel : p p ; beaker : e ; SEPARATE empty vessel	vessel : _ ; beaker : e ;
canister : a e o e ; beaker : f f ; beaker : p e o p ; beaker : e y f e y f ; SEPARATE double canister	canister : a e o e a e o e ; beaker : f f ; beaker : p e o p ; beaker : e y f e y f ;
jar : y y ; mug : f o m o ; SEPARATE unmix mug	jar : y y ; mug : f ; mug : o o ; mug : m ;
bottle : e c ; cup : m e ; SEPARATE create flask	bottle : e c ; cup : m e ; flask : _ ;
canister : o o p e p ; decanter : h r h r ; bottle : g h y ; SEPARATE empty decanter	canister : o o p e p ; decanter : _ ; bottle : g h y ;
burette : f ; jug : v o o ; jug : b y ; SEPARATE destroy last jug	burette : f ; jug : v o o ;
glass : m f f m ; pitcher : m g y y g m ; SEPARATE filter glass	glass : m m f f ; pitcher : m g y y g m ;
glass : p r b b p ; beaker : y b g y b g ; pitcher : v v ; pitcher : y b ; SEPARATE empty beaker	glass : p r b b p ; beaker : _ ; pitcher : v v ; pitcher : y b ;
glass : e v e ; urn : c c ; SEPARATE create bottle	glass : e v e ; urn : c c ; bottle : _ ;
thermos : r p ; glass : g g b e ; beaker : b ; SEPARATE double thermos	thermos : r p r p ; glass : g g b e ; beaker : b ;
canister : c c ; canister : y r g y g r ; urn : p m p b ; canister : p d p b ; SEPARATE destroy urn	canister : c c ; canister : y r g y g r ; canister : p d p b ;
jar : c m m r c ; pitcher : f ; beaker : c b b c e e ; beaker : h ; SEPARATE unmix last beaker	jar : c m m r c ; pitcher : f ; beaker : c b b c e e ; beaker : h ;
pitcher : m ; cup : d o v o d ; thermos : d h p h p d ; thermos : f d ; SEPARATE empty last thermos	pitcher : m ; cup : d o v o d ; thermos : d h p h p d ; thermos : _ ;
thermos : v f ; flagon : f f v v ; jug : p p e ; SEPARATE shift jug before thermos	jug : p p e ; thermos : v f ; flagon : f f v v ;
flagon : g ; mug : y e e y ; decanter : e ; glass : a a ; SEPARATE create flask	flagon : g ; mug : y e e y ; decanter : e ; glass : a a ; flask : _ ;
canister : o a h a ; flagon : p m b ; bottle : y r y ; flagon : d o d o ; SEPARATE destroy canister	flagon : p m b ; bottle : y r y ; flagon : d o d o ;
canister : a g h g h ; burette : o y o ; beaker : h m h a a ; SEPARATE destroy burette	canister : a g h g h ; beaker : h m h a a ;
thermos : g g f a ; flask : v f m ; flask : g c b b ; SEPARATE unmix thermos	thermos : g g ; thermos : f ; thermos : a ; flask : v f m ; flask : g c b b ;
jug : c c ; beaker : v a o v ; canister : a ; jar : y r r p p ; SEPARATE unmix jug	jug : c c ; beaker : v a o v ; canister : a ; jar : y r r p p ;
flagon : m ; thermos : r r f ; decanter : e d r r ; SEPARATE shift thermos after flagon	flagon : m ; thermos : r r f ; decanter : e d r r ;
bottle : m ; burette : o c c ; thermos : o ; SEPARATE double bottle	bottle : m m ; burette : o c c ; thermos : o ;
glass : e a y y a ; pitcher : d f ; jar : b h ; jug : c r r b b ; SEPARATE unmix jar	glass : e a y y a ; pitcher : d f ; jar : b ; jar : h ; jug : c r r b b ;
decanter : b y ; mug : b b ; glass : b b ; urn : b f b r r ; SEPARATE shift mug before urn	decanter : b y ; glass : b b ; mug : b b ; urn : b f b r r ;
flask : v v ; pitcher : h d b h ; pitcher : e ; flask : h r r y y ; SEPARATE destroy last flask	flask : v v ; pitcher : h d b h ; pitcher : e ;
thermos : a p a ; bottle : e ; flask : g g ; decanter : r r p ; SEPARATE shift decanter before flask	thermos : a p a ; bottle : e ; decanter : r r p ; flask : g g ;
mug : v v m ; pitcher : p o o p ; cup : g ; cup : r c c ; SEPARATE empty first cup	mug : v v m ; pitcher : p o o p ; cup : _ ; cup : r c c ;
urn : r e r e o ; cup : v p a a ; SEPARATE unmix cup	urn : r e r e o ; cup : v ; cup : p ; cup : a a ;
thermos : e ; beaker : v ; flagon : e o e ; SEPARATE create burette	thermos : e ; beaker : v ; flagon : e o e ; burette : _ ;
glass : d e d e h ; bottle : m p e p m ; vessel : e c ; SEPARATE unmix vessel	glass : d e d e h ; bottle : m p e p m ; vessel : e ; vessel : c ;
decanter : g g d ; thermos : m b a b ; flagon : a c c ; urn : m e e ; SEPARATE unmix thermos	decanter : g g d ; thermos : m ; thermos : b b ; thermos : a ; flagon : a c c ; urn : m e e ;
urn : e a ; cup : r r ; bottle : a a p ; pitcher : m c c r r ; SEPARATE empty urn	urn : _ ; cup : r r ; bottle : a a p ; pitcher : m c c r r ;
jug : h a a g g ; jar : c o p o p ; glass : e e d d ; beaker : e h r h e ; SEPARATE shift glass before beaker	jug : h a a g g ; jar : c o p o p ; glass : e e d d ; beaker : e h r h e ;
canister : m m ; flask : p p y d d y ; glass : m ; flagon : f v ; SEPARATE unmix flask	canister : m m ; flask : p p ; flask : y y ; flask : d d ; glass : m ; flagon : f v ;
beaker : p b d ; canister : p p m ; SEPARATE empty beaker	beaker : _ ; canister : p p m ;
glass : h c ; canister : g c c ; SEPARATE shift glass before canister	glass : h c ; canister : g c c ;
canister : r d r ; jug : p a b p b a ; bottle : c b c ; cup : g f f ; SEPARATE double bottle	canister : r d r ; jug : p a b p b a ; bottle : c b c c b c ; cup : g f f ;
flask : c c v d v d ; jug : y y ; thermos : y c y c ; mug : p p c c ; SEPARATE empty thermos	flask : c c v d v d ; jug : y y ; thermos : _ ; mug : p p c c ;
jug : r b b ; burette : g e y ; mug : e o e ; SEPARATE unmix jug	jug : r ; jug : b b ; burette : g e y ; mug : e o e ;
flagon : o o ; burette : h g ; SEPARATE create beaker	flagon : o o ; burette : h g ; beaker : _ ;
flask : f h f ; decanter : m h h e ; vessel : v v b e b ; SEPARATE double vessel	flask : f h f ; decanter : m h h e ; vessel : v v b e b v v b e b ;
decanter : m m f v ; flagon : e e ; canister : o d d ; canister : e e ; SEPARATE shift last canister before flagon	decanter : m m f v ; canister : e e ; flagon : e e ; canister : o d d ;
pitcher : p p ; pitcher : e e ; pitcher : m m ; SEPARATE double second pitcher	pitcher : p p ; pitcher : e e e e ; pitcher : m m ;
beaker : h m h o m o ; vessel : g g m y ; mug : d d ; SEPARATE unmix vessel	beaker : h m h o m o ; vessel : g g ; vessel : m ; vessel : y ; mug : d d ;
mug : c r g ; canister : m y g ; flask : r r ; jug : o o ; SEPARATE create bottle	mug : c r g ; canister : m y g ; flask : r r ; jug : o o ; bottle : _ ;
cup : h y ; decanter : a ; SEPARATE destroy cup	decanter : a ;
bottle : r a g a r ; cup : v ; urn : d r d ; bottle : m ; SEPARATE destroy first bottle	cup : v ; urn : d r d ; bottle : m ;
vessel : c c g d ; pitcher : r r y ; SEPARATE filter pitcher	vessel : c c g d ; pitcher : r r y ;
mug : e d ; thermos : e m m h h ; decanter : b b ; SEPARATE double mug	mug : e d e d ; thermos : e m m h h ; decanter : b b ;
decanter : g h g f ; thermos : c d c d m m ; vessel : h h ; jar : c f ; SEPARATE empty vessel	decanter : g h g f ; thermos : c d c d m m ; vessel : _ ; jar : c f ;
flagon : e f h e f ; jug : c y y ; decanter : c ; SEPARATE destroy jug	flagon : e f h e f ; decanter : c ;
pitcher : y m d y ; decanter : v m v ; SEPARATE create decanter	pitcher : y m d y ; decanter : v m v ; decanter : _ ;
canister : p e e ; vessel : f f a m ; flask : o y c o c ; decanter : v h v h ; SEPARATE filter flask	canister : p e e ; vessel : f f a m ; flask : o o y c c ; decanter : v h v h ;
jug : e ; beaker : h a h e a e ; SEPARATE shift jug after beaker	beaker : h a h e a e ; jug : e ;
urn : c y r r y c ; bottle : r ; flask : c e y c e ; SEPARATE unmix urn	urn : c c ; urn : y y ; urn : r r ; bottle : r ; flask : c e y c e ;
jar : m m ; glass : o f b o ; burette : f f ; bottle : f f ; SEPARATE destroy bottle	jar : m m ; glass : o f b o ; burette : f f ;
thermos : g f f p g ; flagon : r m f ; burette : p r r ; SEPARATE unmix burette	thermos : g f f p g ; flagon : r m f ; burette : p ; burette : r r ;
pitcher : p d v ; cup : a y ; flagon : d y y h ; jug : m r m a a ; SEPARATE shift cup after pitcher	pitcher : p d v ; cup : a y ; flagon : d y y h ; jug : m r m a a ;
mug : a r ; glass : p p ; SEPARATE create flagon	mug : a r ; glass : p p ; flagon : _ ;
canister : c f c f b ; mug : y d p ; glass : f e e y y ; jar : d v c v ; SEPARATE shift glass after jar	canister : c f c f b ; mug : y d p ; jar : d v c v ; glass : f e e y y ;
canister : f e e f ; jar : h ; mug : d g d g ; SEPARATE destroy jar	canister : f e e f ; mug : d g d g ;
canister : b y b ; canister : c m p ; SEPARATE double second canister	canister : b y b ; canister : c m p c m p ;
jug : h ; jug : y f f d ; cup : d ; flagon : a a ; SEPARATE destroy first jug	jug : y f f d ; cup : d ; flagon : a a ;
pitcher : p a g p g ; urn : r r ; mug : c c ; SEPARATE filter urn	pitcher : p a g p g ; urn : r r ; mug : c c ;
thermos : g g ; urn : e e r v ; cup : f f ; cup : c ; SEPARATE destroy last cup	thermos : g g ; urn : e e r v ; cup : f f ;
mug : b y y f ; beaker : c c ; SEPARATE unmix mug	mug : b ; mug : y y ; mug : f ; beaker : c c ;
bottle : y y m m ; vessel : f ; mug : v ; SEPARATE destroy vessel	bottle : y y m m ; mug : v ;
cup : o v o v ; jug : e ; SEPARATE shift jug after cup	cup : o v o v ; jug : e ;
thermos : m m h h ; decanter : g g ; pitcher : y d ; SEPARATE empty pitcher	thermos : m m h h ; decanter : g g ; pitcher : _ ;
bottle : g d y d g y ; flagon : d g h ; jug : h h ; canister : o v f o ; SEPARATE double flagon	bottle : g d y d g y ; flagon : d g h d g h ; jug : h h ; canister : o v f o ;
pitcher : c a c g ; decanter : p p ; SEPARATE destroy decanter	pitcher : c a c g ;
cup : d r f f r ; flagon : m ; SEPARATE shift cup before flagon	cup : d r f f r ; flagon : m ;
jug : d f b d b f ; beaker : r ; SEPARATE shift beaker after jug	jug : d f b d b f ; beaker : r ;
decanter : p p ; thermos : v d v m ; SEPARATE shift thermos after decanter	decanter : p p ; thermos : v d v m ;
decanter : m p ; flagon : c ; pitcher : y ; vessel : p p ; SEPARATE double pitcher	decanter : m p ; flagon : c ; pitcher : y y ; vessel : p p ;
pitcher : g a ; burette : v ; cup : y d a a ; SEPARATE double pitcher	pitcher : g a g a ; burette : v ; cup : y d a a ;
flagon : b b ; urn : b a b h ; cup : e y ; jug : p e g ; SEPARATE empty cup	flagon : b b ; urn : b a b h ; cup : _ ; jug : p e g ;
canister : v r g r ; pitcher : o g o g y ; cup : h ; flagon : r o ; SEPARATE destroy pitcher	canister : v r g r ; cup : h ; flagon : r o ;
jug : b ; jar : m ; pitcher : m o m ; jar : m m ; SEPARATE destroy last jar	jug : b ; jar : m ; pitcher : m o m ;
pitcher : m ; thermos : v v ; SEPARATE empty thermos	pitcher : m ; thermos : _ ;
canister : a a ; mug : a h d h d ; SEPARATE create beaker	canister : a a ; mug : a h d h d ; beaker : _ ;
jar : p o b o b ; jug : a a r ; cup : v f v f y ; SEPARATE shift jar before jug	jar : p o b o b ; jug : a a r ; cup : v f v f y ;
flagon : r r m c c ; decanter : p c c m m ; vessel : v r ; glass : c o ; SEPARATE unmix decanter	flagon : r r m c c ; decanter : p ; decanter : c c ; decanter : m m ; vessel : v r ; glass : c o ;
urn : h h ; flagon : m ; flask : r y r y v ; SEPARATE shift flagon after flask	urn : h h ; flask : r y r y v ; flagon : m ;
bottle : d y d ; decanter : g e b ; SEPARATE shift bottle before decanter	bottle : d y d ; decanter : g e b ;
jug : f ; burette : e b m m ; SEPARATE create vessel	jug : f ; burette : e b m m ; vessel : _ ;
flagon : b b ; mug : c y y ; SEPARATE filter flagon	flagon : b b ; mug : c y y ;
bottle : m ; vessel : p c c h ; urn : g g ; SEPARATE unmix vessel	bottle : m ; vessel : p ; vessel : c c ; vessel : h ; urn : g g ;
canister : d f y y f ; vessel : g p o o g ; canister : a a v v ; SEPARATE double vessel	canister : d f y y f ; vessel : g p o o g g p o o g ; canister : a a v v ;
beaker : b h b ; thermos : p b f p ; pitcher : g p p y ; SEPARATE shift thermos after beaker	beaker : b h b ; thermos : p b f p ; pitcher : g p p y ;
cup : d a d ; burette : o b ; burette : a a ; thermos : d d ; SEPARATE empty cup	cup : _ ; burette : o b ; burette : a a ; thermos : d d ;
cup : d d a ; beaker : m f f ; flagon : p d b d b ; SEPARATE double flagon	cup : d d a ; beaker : m f f ; flagon : p d b d b p d b d b ;
mug : c c b r ; beaker : f f ; SEPARATE filter mug	mug : c c b r ; beaker : f f ;
beaker : y ; mug : p ; jar : y y ; SEPARATE filter mug	beaker : y ; mug : p ; jar : y y ;
thermos : e ; decanter : f b f g g b ; mug : e ; SEPARATE empty mug	thermos : e ; decanter : f b f g g b ; mug : _ ;
beaker : p v p ; flask : a v p v p ; SEPARATE create urn	beaker : p v p ; flask : a v p v p ; urn : _ ;
cup : f ; flask : o a c ; jar : b b d ; decanter : v v m ; SEPARATE destroy cup	flask : o a c ; jar : b b d ; decanter : v v m ;
jar : o p p o ; pitcher : v b c ; bottle : d f f c ; beaker : d g p ; SEPARATE destroy beaker	jar : o p p o ; pitcher : v b c ; bottle : d f f c ;
pitcher : a b a g b g ; cup : o a a e o e ; flagon : f v r ; SEPARATE unmix flagon	pitcher : a b a g b g ; cup : o a a e o e ; flagon : f ; flagon : v ; flagon : r ;
bottle : e e m m ; burette : a ; urn : g c ; flagon : m v ; SEPARATE double burette	bottle : e e m m ; burette : a a ; urn : g c ; flagon : m v ;
burette : a y y ; urn : f v v f b b ; SEPARATE double urn	burette : a y y ; urn : f v v f b b f v v f b b ;
glass : f f g g ; burette : p v ; SEPARATE shift burette before glass	burette : p v ; glass : f f g g ;
mug : y a a d ; bottle : r r y ; beaker : m ; SEPARATE double beaker	mug : y a a d ; bottle : r r y ; beaker : m m ;
