Input	Output
flask : d r d ; flask : b v f f ; SEPARATE add two emberiae to first flask	flask : d r d e e ; flask : b v f f ;
cup : m o p o m ; burette : f a f ; SEPARATE filter cup	cup : m m o o p ; burette : f a f ;
bottle : m m ; urn : m v v m r ; thermos : f f ; cup : c c f ; SEPARATE add five magenta to urn	bottle : m m ; urn : m v v m r m m m m m ; thermos : f f ; cup : c c f ;
burette : b b ; flask : v d d ; SEPARATE shift burette before flask	burette : b b ; flask : v d d ;
mug : c m p m p ; vessel : b a e a ; bottle : y a v y v a ; mug : a a ; SEPARATE shift vessel before first mug	vessel : b a e a ; mug : c m p m p ; bottle : y a v y v a ; mug : a a ;
pitcher : a a ; bottle : m y d d y ; canister : o e ; SEPARATE filter pitcher	pitcher : a a ; bottle : m y d d y ; canister : o e ;
burette : h ; beaker : o a ; SEPARATE create jug	burette : h ; beaker : o a ; jug : _ ;
flagon : b b d ; glass : y f r f ; glass : v v r r ; jar : y y a a r ; SEPARATE empty last glass	flagon : b b d ; glass : y f r f ; glass : _ ; jar : y y a a r ;
jug : m m f y f y ; thermos : r h h ; jug : m o v ; SEPARATE double second jug	jug : m m f y f y ; thermos : r h h ; jug : m o v m o v ;
burette : f f ; pitcher : o h o f h ; glass : a a y y ; SEPARATE double pitcher	burette : f f ; pitcher : o h o f h o h o f h ; glass : a a y y ;
thermos : a r b a ; decanter : a ; SEPARATE empty thermos	thermos : _ ; decanter : a ;
vessel : v v ; pitcher : e e ; flagon : r f r y ; SEPARATE empty flagon	vessel : v v ; pitcher : e e ; flagon : _ ;
flask : c ; jug : v v f b b f ; flask : f ; thermos : d d y c ; SEPARATE double thermos	flask : c ; jug : v v f b b f ; flask : f ; thermos : d d y c d d y c ;
cup : o o ; flagon : m m v ; SEPARATE add one cabernet to flagon	cup : o o ; flagon : m m v c ;
pitcher : a c a ; cup : y y ; jar : h y v ; urn : e e y ; SEPARATE add five red to pitcher	pitcher : a c a r r r r r ; cup : y y ; jar : h y v ; urn : e e y ;
pitcher : b m m ; cup : p o ; pitcher : b ; SEPARATE double cup	pitcher : b m m ; cup : p o p o ; pitcher : b ;
mug : g g ; cup : d ; canister : y r ; canister : m g m y g ; SEPARATE empty cup	mug : g g ; cup : _ ; canister : y r ; canister : m g m y g ;
flask : o h o y y ; bottle : o o ; vessel : v e ; SEPARATE shift flask before vessel	bottle : o o ; flask : o h o y y ; vessel : v e ;
canister : f e f ; bottle : h a d d ; pitcher : f ; jar : y y ; SEPARATE add two violet to bottle	canister : f e f ; bottle : h a d d v v ; pitcher : f ; jar : y y ;
decanter : p d d p o ; jar : e d d c ; SEPARATE destroy decanter	jar : e d d c ;
cup : f ; urn : v ; SEPARATE create burette	cup : f ; urn : v ; burette : _ ;
glass : g y c y ; bottle : h v c ; jar : h h v g ; SEPARATE empty glass	glass : _ ; bottle : h v c ; jar : h h v g ;
pitcher : g g ; canister : h ; mug : c c ; SEPARATE add one blue to canister	pitcher : g g ; canister : h b ; mug : c c ;
pitcher : f y f y ; decanter : m ; SEPARATE empty decanter	pitcher : f y f y ; decanter : _ ;
thermos : g y y ; urn : f d d f ; pitcher : y m y b b ; thermos : y d o o y ; SEPARATE add three purple to pitcher	thermos : g y y ; urn : f d d f ; pitcher : y m y b b p p p ; thermos : y d o o y ;
decanter : v r ; urn : v y ; mug : h p h ; decanter : m c m ; SEPARATE empty mug	decanter : v r ; urn : v y ; mug : _ ; decanter : m c m ;
canister : a ; burette : y g e e g ; pitcher : c v c v m ; beaker : f ; SEPARATE double pitcher	canister : a ; burette : y g e e g ; pitcher : c v c v m c v c v m ; beaker : f ;
cup : y ; flagon : r e ; cup : f ; mug : d g y g ; SEPARATE create thermos	cup : y ; flagon : r e ; cup : f ; mug : d g y g ; thermos : _ ;
urn : v d v d ; cup : r m r f ; jar : r a v r v ; SEPARATE shift urn before jar	cup : r m r f ; urn : v d v d ; jar : r a v r v ;
vessel : r r ; cup : m m o p ; bottle : h e h v ; cup : r r ; SEPARATE destroy bottle	vessel : r r ; cup : m m o p ; cup : r r ;
canister : d m d r m ; bottle : y e y ; flagon : m g m g d ; SEPARATE create thermos	canister : d m d r m ; bottle : y e y ; flagon : m g m g d ; thermos : _ ;
cup : o g o g ; jug : f ; SEPARATE add four green to jug	cup : o g o g ; jug : f g g g g ;
urn : h ; glass : e e ; pitcher : d r r ; burette : p b b d ; SEPARATE double glass	urn : h ; glass : e e e e ; pitcher : d r r ; burette : p b b d ;
jar : g b b v ; beaker : g y ; mug : e e r ; pitcher : f ; SEPARATE shift mug after pitcher	jar : g b b v ; beaker : g y ; pitcher : f ; mug : e e r ;
flagon : v v r r p ; decanter : g r g ; SEPARATE double flagon	flagon : v v r r p v v r r p ; decanter : g r g ;
burette : a a ; vessel : m d d ; mug : g a a b b ; pitcher : p d b b d ; SEPARATE add three violet to mug	burette : a a ; vessel : m d d ; mug : g a a b b v v v ; pitcher : p d b b d ;
urn : r ; jug : p c p e c ; cup : e e ; flask : m y ; SEPARATE add two cabernet to flask	urn : r ; jug : p c p e c ; cup : e e ; flask : m y c c ;
canister : y f r f ; burette : r b r b ; thermos : v ; SEPARATE add three harlequin to canister	canister : y f r f h h h ; burette : r b r b ; thermos : v ;
vessel : o e c e ; jar : b g o g ; jar : d v a d ; SEPARATE add four aqua to first jar	vessel : o e c e ; jar : b g o g a a a a ; jar : d v a d ;
jar : d g d ; jug : v v ; SEPARATE destroy jug	jar : d g d ;
thermos : c h y y c ; vessel : o o ; SEPARATE destroy vessel	thermos : c h y y c ;
vessel : h r ; beaker : a b ; SEPARATE destroy beaker	vessel : h r ;
thermos : v r v o r ; jar : m ; canister : m m ; mug : r f ; SEPARATE destroy canister	thermos : v r v o r ; jar : m ; mug : r f ;
jar : d ; beaker : g ; SEPARATE double beaker	jar : d ; beaker : g g ;
canister : p r p ; thermos : o o a a c c ; SEPARATE create flask	canister : p r p ; thermos : o o a a c c ; flask : _ ;
bottle : e v y y ; glass : r d ; burette : h b b ; SEPARATE filter bottle	bottle : e v y y ; glass : r d ; burette : h b b ;
jar : r g h h ; flagon : r ; decanter : p p ; thermos : a a f c ; SEPARATE add five harlequin to flagon	jar : r g h h ; flagon : r h h h h h ; decanter : p p ; thermos : a a f c ;
decanter : m o ; burette : h e r ; thermos : c d m m d ; vessel : m m ; SEPARATE add five blue to burette	decanter : m o ; burette : h e r b b b b b ; thermos : c d m m d ; vessel : m m ;
vessel : d o m d ; thermos : p y y a ; SEPARATE add five fuchsia to vessel	vessel : d o m d f f f f f ; thermos : p y y a ;
thermos : a e e ; cup : b y ; flagon : d ; vessel : y ; SEPARATE shift flagon before thermos	flagon : d ; thermos : a e e ; cup : b y ; vessel : y ;
canister : f f ; thermos : r r o ; mug : o ; thermos : f ; SEPARATE double mug	canister : f f ; thermos : r r o ; mug : o o ; thermos : f ;
vessel : r o f ; jug : v r r ; urn : y g ; SEPARATE create thermos	vessel : r o f ; jug : v r r ; urn : y g ; thermos : _ ;
cup : c ; burette : y f f y ; SEPARATE empty burette	cup : c ; burette : _ ;
burette : h r r h ; jar : b ; decanter : r f r v ; SEPARATE create mug	burette : h r r h ; jar : b ; decanter : r f r v ; mug : _ ;
jug : m h p ; beaker : g c ; glass : h h ; SEPARATE empty jug	jug : _ ; beaker : g c ; glass : h h ;
flask : p ; thermos : p d a a ; flagon : c c a ; SEPARATE filter flagon	flask : p ; thermos : p d a a ; flagon : c c a ;
burette : f c ; flask : r r ; flagon : m c a a c ; SEPARATE empty burette	burette : _ ; flask : r r ; flagon : m c a a c ;
flask : c b ; mug : v g v g f f ; burette : v p v p ; mug : b b y ; SEPARATE empty second mug	flask : c b ; mug : v g v g f f ; burette : v p v p ; mug : _ ;
vessel : d g d ; decanter : o f f ; decanter : m m ; thermos : o c c ; SEPARATE filter first decanter	vessel : d g d ; decanter : o f f ; decanter : m m ; thermos : o c c ;
burette : b c h c ; urn : o o ; SEPARATE double urn	burette : b c h c ; urn : o o o o ;
glass : a r r d ; beaker : h v f ; SEPARATE destroy glass	beaker : h v f ;
flagon : p ; cup : p ; glass : a a ; SEPARATE destroy flagon	cup : p ; glass : a a ;
thermos : b ; cup : v v c c ; glass : f c c f ; beaker : b b ; SEPARATE filter beaker	thermos : b ; cup : v v c c ; glass : f c c f ; beaker : b b ;
flask : r r ; beaker : e ; glass : g g c ; SEPARATE shift flask after glass	beaker : e ; glass : g g c ; flask : r r ;
burette : g y ; vessel : h d d ; decanter : p p m ; decanter : a a ; SEPARATE filter first decanter	burette : g y ; vessel : h d d ; decanter : p p m ; decanter : a a ;
bottle : m ; flask : f f ; SEPARATE create flask	bottle : m ; flask : f f ; flask : _ ;
decanter : e g g e ; cup : a a ; beaker : v r r v ; SEPARATE destroy cup	decanter : e g g e ; beaker : v r r v ;
decanter : d b ; urn : o c r r c ; SEPARATE destroy urn	decanter : d b ;
mug : o p o ; urn : f ; SEPARATE create burette	mug : o p o ; urn : f ; burette : _ ;
bottle : c d r ; mug : c c ; flask : m m v p v ; beaker : p p a a ; SEPARATE add three harlequin to bottle	bottle : c d r h h h ; mug : c c ; flask : m m v p v ; beaker : p p a a ;
burette : h ; vessel : y ; mug : e p b p b ; bottle : f m m ; SEPARATE shift bottle after mug	burette : h ; vessel : y ; mug : e p b p b ; bottle : f m m ;
jug : d y y ; decanter : p p b y ; SEPARATE filter jug	jug : d y y ; decanter : p p b y ;
burette : p ; beaker : v v f f ; flagon : o o ; SEPARATE destroy burette	beaker : v v f f ; flagon : o o ;
jar : a d d a ; decanter : o v v ; SEPARATE empty jar	jar : _ ; decanter : o v v ;
beaker : b p ; flask : y h ; urn : b y r y b r ; SEPARATE destroy flask	beaker : b p ; urn : b y r y b r ;
mug : v v ; canister : h o h o ; mug : d g ; burette : m v m v ; SEPARATE destroy canister	mug : v v ; mug : d g ; burette : m v m v ;
cup : m e f f m ; burette : e c b e b ; SEPARATE destroy burette	cup : m e f f m ;
jar : p h p c h c ; pitcher : a y e e a y ; burette : a e e ; jar : r m m r ; SEPARATE unmix last jar	jar : p h p c h c ; pitcher : a y e e a y ; burette : a e e ; jar : r r ; jar : m m ;
pitcher : v o h o v ; urn : r r ; bottle : o v r v o ; pitcher : m ; SEPARATE filter bottle	pitcher : v o h o v ; urn : r r ; bottle : o o v v r ; pitcher : m ;
flagon : r r ; canister : a h h a ; flask : h h m ; SEPARATE double canister	flagon : r r ; canister : a h h a a h h a ; flask : h h m ;
pitcher : r r v b ; burette : f d d ; decanter : v v y c ; jar : r a a p ; SEPARATE double jar	pitcher : r r v b ; burette : f d d ; decanter : v v y c ; jar : r a a p r a a p ;
thermos : m v v ; bottle : a a b e e ; SEPARATE double thermos	thermos : m v v m v v ; bottle : a a b e e ;
jug : f ; decanter : y b y b ; flask : v e ; SEPARATE double jug	jug : f f ; decanter : y b y b ; flask : v e ;
thermos : g r r g ; burette : h h ; canister : p p ; glass : v m v c c ; SEPARATE filter thermos	thermos : g g r r ; burette : h h ; canister : p p ; glass : v m v c c ;
thermos : o ; cup : f f ; beaker : a m e e ; SEPARATE shift thermos after cup	cup : f f ; thermos : o ; beaker : a m e e ;
decanter : h c c d ; mug : m p o p m ; thermos : y y ; vessel : a v v ; SEPARATE filter thermos	decanter : h c c d ; mug : m p o p m ; thermos : y y ; vessel : a v v ;
jar : a g g v v ; mug : m v v m ; jug : d p h ; pitcher : y e a ; SEPARATE double jug	jar : a g g v v ; mug : m v v m ; jug : d p h d p h ; pitcher : y e a ;
jar : e h y h ; vessel : y a a ; glass : p g ; pitcher : d d ; SEPARATE filter pitcher	jar : e h y h ; vessel : y a a ; glass : p g ; pitcher : d d ;
decanter : f m e f ; cup : b ; jar : b o a o b a ; SEPARATE create thermos	decanter : f m e f ; cup : b ; jar : b o a o b a ; thermos : _ ;
thermos : c c f f ; burette : a a ; canister : g ; SEPARATE add six orange to canister	thermos : c c f f ; burette : a a ; canister : g o o o o o o ;
beaker : a a ; cup : g r o r ; SEPARATE shift cup before beaker	cup : g r o r ; beaker : a a ;
mug : b g o g b ; pitcher : e d m e ; SEPARATE shift pitcher before mug	pitcher : e d m e ; mug : b g o g b ;
jug : f ; jar : m ; SEPARATE destroy jar	jug : f ;
vessel : p y ; urn : c y ; flagon : b ; thermos : p p o o e ; SEPARATE double urn	vessel : p y ; urn : c y c y ; flagon : b ; thermos : p p o o e ;
bottle : b d b ; jar : r e r y y ; flagon : h r ; SEPARATE empty flagon	bottle : b d b ; jar : r e r y y ; flagon : _ ;
cup : e a a b ; jar : o g g y ; SEPARATE add six fuchsia to jar	cup : e a a b ; jar : o g g y f f f f f f ;
thermos : g g h e h ; cup : b b c ; pitcher : g p p ; SEPARATE shift pitcher after cup	thermos : g g h e h ; cup : b b c ; pitcher : g p p ;
jar : a ; flagon : r v r ; SEPARATE filter jar	jar : a ; flagon : r v r ;
mug : m p h m p h ; mug : y a p a y ; SEPARATE empty second mug	mug : m p h m p h ; mug : _ ;
mug : v ; pitcher : e e ; SEPARATE empty pitcher	mug : v ; pitcher : _ ;
thermos : y ; flagon : g g d d ; urn : o b ; SEPARATE shift flagon before thermos	flagon : g g d d ; thermos : y ; urn : o b ;
vessel : r r ; urn : m m d d ; flagon : v v h ; pitcher : p ; SEPARATE filter urn	vessel : r r ; urn : m m d d ; flagon : v v h ; pitcher : p ;
glass : f f m m ; mug : a h o h o a ; cup : m r v r v m ; SEPARATE create cup	glass : f f m m ; mug : a h o h o a ; cup : m r v r v m ; cup : _ ;
canister : b v g b v ; urn : b r ; glass : m a a ; jar : a a ; SEPARATE empty urn	canister : b v g b v ; urn : _ ; glass : m a a ; jar : a a ;
flask : v r ; canister : h d d v ; glass : o ; flask : d b b d v ; SEPARATE create bottle	flask : v r ; canister : h d d v ; glass : o ; flask : d b b d v ; bottle : _ ;
jar : v v ; bottle : h ; glass : g g ; SEPARATE shift bottle after jar	jar : v v ; bottle : h ; glass : g g ;
urn : b d c ; burette : r h r c h ; SEPARATE create decanter	urn : b d c ; burette : r h r c h ; decanter : _ ;
jar : d d ; beaker : h ; jar : a a m ; SEPARATE empty second jar	jar : d d ; beaker : h ; jar : _ ;
burette : b g ; flask : y g g ; flagon : m ; pitcher : g e ; SEPARATE create jug	burette : b g ; flask : y g g ; flagon : m ; pitcher : g e ; jug : _ ;
bottle : r a a ; mug : c m y ; SEPARATE double mug	bottle : r a a ; mug : c m y c m y ;
flask : m a h a h ; glass : g ; thermos : a ; urn : e m m ; SEPARATE filter thermos	flask : m a h a h ; glass : g ; thermos : a ; urn : e m m ;
cup : o o ; jug : c b b c r r ; mug : y y f f a a ; SEPARATE empty mug	cup : o o ; jug : c b b c r r ; mug : _ ;
beaker : y m y ; cup : d y ; SEPARATE destroy beaker	cup : d y ;
cup : o p p c ; vessel : a a ; vessel : o o ; SEPARATE double cup	cup : o p p c o p p c ; vessel : a a ; vessel : o o ;
pitcher : e p c ; flagon : o g g d ; flagon : a a ; flask : r ; SEPARATE shift first flagon after flask	pitcher : e p c ; flagon : a a ; flask : r ; flagon : o g g d ;
cup : c y ; jug : d r g d ; SEPARATE empty cup	cup : _ ; jug : d r g d ;
glass : a y y ; cup : b p ; SEPARATE filter glass	glass : a y y ; cup : b p ;
flask : c h c a a ; jar : g e e o o ; flagon : p p v ; SEPARATE double jar	flask : c h c a a ; jar : g e e o o g e e o o ; flagon : p p v ;
flask : p p f ; pitcher : r ; vessel : d c d ; SEPARATE destroy vessel	flask : p p f ; pitcher : r ;
flagon : e g h h g ; decanter : b v b ; SEPARATE destroy decanter	flagon : e g h h g ;
canister : g g ; flask : a y ; beaker : c a a ; decanter : a h e h e ; SEPARATE destroy flask	canister : g g ; beaker : c a a ; decanter : a h e h e ;
decanter : f p a ; jug : d m a a d m ; mug : e ; thermos : g b b o ; SEPARATE shift jug after decanter	decanter : f p a ; jug : d m a a d m ; mug : e ; thermos : g b b o ;
cup : r g v g ; thermos : m ; beaker : b v ; SEPARATE empty cup	cup : _ ; thermos : m ; beaker : b v ;
burette : c ; mug : r ; mug : o h e o ; flask : y ; SEPARATE create mug	burette : c ; mug : r ; mug : o h e o ; flask : y ; mug : _ ;
thermos : f y e f ; burette : e h e v ; flask : y r y ; jar : o m m ; SEPARATE empty flask	thermos : f y e f ; burette : e h e v ; flask : _ ; jar : o m m ;
flagon : m m ; bottle : a a ; SEPARATE filter bottle	flagon : m m ; bottle : a a ;
vessel : r ; burette : v a y v y ; cup : v v r r o o ; SEPARATE destroy vessel	burette : v a y v y ; cup : v v r r o o ;
glass : r d d ; decanter : c a o c o ; burette : g r r h g ; SEPARATE double burette	glass : r d d ; decanter : c a o c o ; burette : g r r h g g r r h g ;
beaker : o o d d c c ; jar : o h o h ; vessel : y f y ; SEPARATE empty beaker	beaker : _ ; jar : o h o h ; vessel : y f y ;
bottle : b y y b a ; burette : p ; canister : f c f ; flagon : d ; SEPARATE destroy bottle	burette : p ; canister : f c f ; flagon : d ;
jug : c c r r ; cup : d y e d e y ; cup : o a f f ; jar : v m v y m y ; SEPARATE filter second cup	jug : c c r r ; cup : d y e d e y ; cup : o a f f ; jar : v m v y m y ;
burette : h b h ; decanter : g y e g y ; decanter : a a f ; SEPARATE create jar	burette : h b h ; decanter : g y e g y ; decanter : a a f ; jar : _ ;
decanter : m ; burette : o v v ; SEPARATE filter burette	decanter : m ; burette : o v v ;
urn : f p e e f ; thermos : y y ; SEPARATE create decanter	urn : f p e e f ; thermos : y y ; decanter : _ ;
decanter : p ; decanter : a a ; mug : g o o m ; SEPARATE shift mug before last decanter	decanter : p ; mug : g o o m ; decanter : a a ;
burette : f v y y v ; urn : c p c p ; bottle : g g ; SEPARATE create cup	burette : f v y y v ; urn : c p c p ; bottle : g g ; cup : _ ;
thermos : d p p ; burette : p p d ; SEPARATE shift thermos before burette	thermos : d p p ; burette : p p d ;
urn : g g d v d ; flask : o c o a ; vessel : y b g b g ; SEPARATE double vessel	urn : g g d v d ; flask : o c o a ; vessel : y b g b g y b g b g ;
burette : o p o ; vessel : r g r ; SEPARATE filter burette	burette : o o p ; vessel : r g r ;
urn : m c ; beaker : o h h ; SEPARATE filter urn	urn : m c ; beaker : o h h ;
flask : a a ; glass : c c g g ; SEPARATE empty flask	flask : _ ; glass : c c g g ;
decanter : b g h b ; mug : g ; flagon : g ; SEPARATE empty decanter	decanter : _ ; mug : g ; flagon : g ;
vessel : e e ; cup : g m ; burette : b ; SEPARATE destroy vessel	cup : g m ; burette : b ;
vessel : c c ; cup : y c y ; jug : g p p b ; SEPARATE double vessel	vessel : c c c c ; cup : y c y ; jug : g p p b ;
cup : p ; flask : f e f ; SEPARATE double cup	cup : p p ; flask : f e f ;
vessel : o o h ; bottle : c c p p ; SEPARATE filter bottle	vessel : o o h ; bottle : c c p p ;
glass : m ; cup : a a ; canister : g r r ; SEPARATE destroy glass	cup : a a ; canister : g r r ;
