Input	Output
jug : e o e d ; pitcher : p e a ; flask : h e ; mug : d f d f ; SEPARATE double jug	jug : e o e d e o e d ; pitcher : p e a ; flask : h e ; mug : d f d f ;
decanter : v g a ; decanter : d a v v ; vessel : v v b ; SEPARATE shift second decanter before first decanter	decanter : d a v v ; decanter : v g a ; vessel : v v b ;
glass : f v ; jug : a p v v p ; decanter : e r e ; flask : v ; SEPARATE add two violet to jug	glass : f v ; jug : a p v v p v v ; decanter : e r e ; flask : v ;
jar : y ; canister : r ; flagon : v f m v ; urn : b a a ; SEPARATE create cup	jar : y ; canister : r ; flagon : v f m v ; urn : b a a ; cup : _ ;
urn : d d ; flask : d d ; jar : h g b b ; thermos : d d ; SEPARATE double urn	urn : d d d d ; flask : d d ; jar : h g b b ; thermos : d d ;
flagon : f b b f h ; flagon : c b b h ; flask : g ; thermos : h h f o o ; SEPARATE destroy first flagon	flagon : c b b h ; flask : g ; thermos : h h f o o ;
thermos : g ; glass : h c h e c ; SEPARATE empty glass	thermos : g ; glass : _ ;
bottle : v b b d v ; jug : c v ; beaker : f f c ; burette : o g g ; SEPARATE create canister	bottle : v b b d v ; jug : c v ; beaker : f f c ; burette : o g g ; canister : _ ;
bottle : y b ; jug : f b h b h ; SEPARATE unmix jug	bottle : y b ; jug : f ; jug : b b ; jug : h h ;
jug : b o ; glass : f f ; SEPARATE empty glass	jug : b o ; glass : _ ;
thermos : b h d ; burette : c d h h d ; SEPARATE add six daffodil to thermos	thermos : b h d d d d d d d ; burette : c d h h d ;
glass : g p g p ; cup : g v ; SEPARATE empty cup	glass : g p g p ; cup : _ ;
jug : a a ; jug : v m m ; decanter : m p g p m g ; bottle : m ; SEPARATE double first jug	jug : a a a a ; jug : v m m ; decanter : m p g p m g ; bottle : m ;
beaker : h h p ; flask : f f o ; SEPARATE filter beaker	beaker : h h p ; flask : f f o ;
canister : o o f ; mug : e b f f ; bottle : e m m ; SEPARATE create vessel	canister : o o f ; mug : e b f f ; bottle : e m m ; vessel : _ ;
jug : d ; mug : d d ; SEPARATE filter mug	jug : d ; mug : d d ;
glass : y y ; thermos : o o v ; vessel : m r r m ; thermos : f y y d d f ; SEPARATE add five green to first thermos	glass : y y ; thermos : o o v g g g g g ; vessel : m r r m ; thermos : f y y d d f ;
vessel : f m v v m f ; glass : f o p p o f ; cup : a p m a ; SEPARATE unmix cup	vessel : f m v v m f ; glass : f o p p o f ; cup : a a ; cup : p ; cup : m ;
bottle : r r ; urn : d h h d ; thermos : o v d ; SEPARATE destroy bottle	urn : d h h d ; thermos : o v d ;
decanter : y b y ; burette : c v ; SEPARATE filter burette	decanter : y b y ; burette : c v ;
pitcher : v v p g ; glass : e o e y o ; urn : c y ; SEPARATE destroy glass	pitcher : v v p g ; urn : c y ;
jar : m m ; burette : e v b ; SEPARATE create urn	jar : m m ; burette : e v b ; urn : _ ;
urn : b g ; jar : d d h a a ; flask : p h h ; SEPARATE create pitcher	urn : b g ; jar : d d h a a ; flask : p h h ; pitcher : _ ;
pitcher : f o o g ; flask : o p a o a ; SEPARATE add four green to flask	pitcher : f o o g ; flask : o p a o a g g g g ;
thermos : c c v ; canister : v m d ; glass : b r b ; SEPARATE shift thermos after glass	canister : v m d ; glass : b r b ; thermos : c c v ;
decanter : a a ; bottle : b v b e ; SEPARATE shift decanter after bottle	bottle : b v b e ; decanter : a a ;
burette : v v ; canister : p c ; beaker : v o o ; SEPARATE create cup	burette : v v ; canister : p c ; beaker : v o o ; cup : _ ;
flask : b g g d b d ; bottle : m m ; SEPARATE filter bottle	flask : b g g d b d ; bottle : m m ;
beaker : o a a ; flagon : b c c b ; jar : y y ; SEPARATE double jar	beaker : o a a ; flagon : b c c b ; jar : y y y y ;
flagon : g g r r ; canister : v y y v p ; jar : c f r f c r ; SEPARATE add six violet to flagon	flagon : g g r r v v v v v v ; canister : v y y v p ; jar : c f r f c r ;
beaker : g g ; flagon : a h a ; mug : h h ; canister : f f ; SEPARATE shift flagon after beaker	beaker : g g ; flagon : a h a ; mug : h h ; canister : f f ;
pitcher : b h h ; glass : b h b h ; thermos : o o d ; mug : m m ; SEPARATE double thermos	pitcher : b h h ; glass : b h b h ; thermos : o o d o o d ; mug : m m ;
glass : g ; vessel : r r ; flagon : c v p v c p ; SEPARATE filter glass	glass : g ; vessel : r r ; flagon : c v p v c p ;
flagon : h c ; beaker : e e ; canister : o p e e ; SEPARATE empty flagon	flagon : _ ; beaker : e e ; canister : o p e e ;
jar : o ; canister : f f y ; SEPARATE empty jar	jar : _ ; canister : f f y ;
bottle : f f ; decanter : e g y g e y ; burette : a c c a ; SEPARATE unmix bottle	bottle : f f ; decanter : e g y g e y ; burette : a c c a ;
jar : m m c o ; glass : m g g ; SEPARATE unmix glass	jar : m m c o ; glass : m ; glass : g g ;
glass : o o p p ; jug : h h ; flagon : r d h ; jug : o d o m d m ; SEPARATE filter glass	glass : o o p p ; jug : h h ; flagon : r d h ; jug : o d o m d m ;
urn : e ; jug : c ; canister : b m p p ; burette : a a ; SEPARATE shift urn before burette	jug : c ; canister : b m p p ; urn : e ; burette : a a ;
cup : c c d p d ; beaker : v ; jar : r r c ; SEPARATE unmix jar	cup : c c d p d ; beaker : v ; jar : r r ; jar : c ;
pitcher : d ; vessel : p p ; SEPARATE add two blue to vessel	pitcher : d ; vessel : p p b b ;
canister : o y b y b o ; canister : o o r f f ; decanter : y a ; pitcher : c c o f o f ; SEPARATE add one cabernet to pitcher	canister : o y b y b o ; canister : o o r f f ; decanter : y a ; pitcher : c c o f o f c ;
canister : g ; canister : p c p y c ; pitcher : e c e d d ; SEPARATE unmix first canister	canister : g ; canister : p c p y c ; pitcher : e c e d d ;
mug : p e b e ; pitcher : a r a r ; vessel : c f f c b ; SEPARATE add six blue to mug	mug : p e b e b b b b b b ; pitcher : a r a r ; vessel : c f f c b ;
canister : g g ; pitcher : f f ; beaker : v e e v o o ; SEPARATE create urn	canister : g g ; pitcher : f f ; beaker : v e e v o o ; urn : _ ;
mug : h a ; cup : e y v y ; decanter : a c m a ; glass : a a ; SEPARATE create canister	mug : h a ; cup : e y v y ; decanter : a c m a ; glass : a a ; canister : _ ;
decanter : d d ; glass : o o r e ; bottle : m e ; bottle : y e y ; SEPARATE unmix glass	decanter : d d ; glass : o o ; glass : r ; glass : e ; bottle : m e ; bottle : y e y ;
glass : c e ; mug : d p ; SEPARATE destroy mug	glass : c e ;
glass : m o m o e ; jug : e r ; urn : b v b r ; SEPARATE add five red to jug	glass : m o m o e ; jug : e r r r r r r ; urn : b v b r ;
mug : y d ; flagon : h ; cup : r g g ; beaker : e y e ; SEPARATE shift mug after beaker	flagon : h ; cup : r g g ; beaker : e y e ; mug : y d ;
cup : o h o c h c ; jug : e h e o ; cup : d f d f ; SEPARATE double first cup	cup : o h o c h c o h o c h c ; jug : e h e o ; cup : d f d f ;
pitcher : d c e ; decanter : b g g r b ; vessel : e ; mug : g f a ; SEPARATE unmix pitcher	pitcher : d ; pitcher : c ; pitcher : e ; decanter : b g g r b ; vessel : e ; mug : g f a ;
flask : b ; beaker : a g a ; burette : o o ; SEPARATE shift flask before burette	beaker : a g a ; flask : b ; burette : o o ;
decanter : d d a a ; thermos : p d d ; cup : a f g a ; SEPARATE unmix cup	decanter : d d a a ; thermos : p d d ; cup : a a ; cup : f ; cup : g ;
mug : v r r ; canister : h ; burette : b e e ; mug : p c p f ; SEPARATE unmix last mug	mug : v r r ; canister : h ; burette : b e e ; mug : p p ; mug : c ; mug : f ;
cup : a a ; flask : d ; jug : o ; SEPARATE double flask	cup : a a ; flask : d d ; jug : o ;
glass : a a ; mug : a a ; SEPARATE destroy glass	mug : a a ;
flask : m e e m ; pitcher : e e r ; SEPARATE double flask	flask : m e e m m e e m ; pitcher : e e r ;
cup : f e r e ; canister : h c ; SEPARATE destroy cup	canister : h c ;
beaker : f r f m ; mug : d ; SEPARATE shift beaker after mug	mug : d ; beaker : f r f m ;
cup : m m ; urn : m g m g ; SEPARATE destroy urn	cup : m m ;
cup : e b e d b ; glass : e ; SEPARATE add five green to cup	cup : e b e d b g g g g g ; glass : e ;
bottle : y a a o ; cup : b o ; urn : p ; SEPARATE create glass	bottle : y a a o ; cup : b o ; urn : p ; glass : _ ;
canister : p d b ; burette : y ; canister : b r r ; SEPARATE double last canister	canister : p d b ; burette : y ; canister : b r r b r r ;
cup : h p h ; decanter : r r ; SEPARATE destroy cup	decanter : r r ;
burette : a f o f o ; burette : e ; pitcher : g c g c a ; SEPARATE shift last burette before pitcher	burette : a f o f o ; burette : e ; pitcher : g c g c a ;
beaker : g g c c ; vessel : d ; glass : y ; SEPARATE shift vessel before beaker	vessel : d ; beaker : g g c c ; glass : y ;
canister : m m ; cup : h e h a e ; pitcher : m ; flagon : f f a c c ; SEPARATE filter pitcher	canister : m m ; cup : h e h a e ; pitcher : m ; flagon : f f a c c ;
canister : y ; beaker : y y ; mug : b v b v ; thermos : d ; SEPARATE add three blue to beaker	canister : y ; beaker : y y b b b ; mug : b v b v ; thermos : d ;
urn : r r o ; jug : f f ; jar : o ; SEPARATE filter urn	urn : r r o ; jug : f f ; jar : o ;
flask : v d d ; canister : a a d v v ; thermos : p p ; flagon : v ; SEPARATE unmix canister	flask : v d d ; canister : a a ; canister : d ; canister : v v ; thermos : p p ; flagon : v ;
pitcher : c ; jar : c r r o ; SEPARATE filter pitcher	pitcher : c ; jar : c r r o ;
burette : a y o ; pitcher : g g ; decanter : e a a e ; jar : v v g ; SEPARATE destroy jar	burette : a y o ; pitcher : g g ; decanter : e a a e ;
pitcher : e ; vessel : e m f f ; SEPARATE double pitcher	pitcher : e e ; vessel : e m f f ;
cup : g g ; decanter : e f f e y ; cup : f f ; SEPARATE double decanter	cup : g g ; decanter : e f f e y e f f e y ; cup : f f ;
mug : a a ; mug : c y y ; jug : c m c m ; jar : g g ; SEPARATE shift first mug after jar	mug : c y y ; jug : c m c m ; jar : g g ; mug : a a ;
flagon : c ; glass : b b ; glass : p d p d v ; mug : m m ; SEPARATE unmix last glass	flagon : c ; glass : b b ; glass : p p ; glass : d d ; glass : v ; mug : m m ;
flask : v ; jar : h ; SEPARATE add five blue to jar	flask : v ; jar : h b b b b b ;
burette : f f ; urn : o ; jar : a a ; canister : b b c c ; SEPARATE add five cabernet to jar	burette : f f ; urn : o ; jar : a a c c c c c ; canister : b b c c ;
vessel : d c d c v ; glass : g v g ; cup : e e g v g ; burette : m o ; SEPARATE double vessel	vessel : d c d c v d c d c v ; glass : g v g ; cup : e e g v g ; burette : m o ;
decanter : b d ; bottle : r g a r ; flask : m m e e y ; SEPARATE create cup	decanter : b d ; bottle : r g a r ; flask : m m e e y ; cup : _ ;
mug : v ; vessel : r r c c ; jug : g g ; decanter : o o p ; SEPARATE create cup	mug : v ; vessel : r r c c ; jug : g g ; decanter : o o p ; cup : _ ;
canister : g ; flagon : d v v ; decanter : p e b p ; pitcher : r g g ; SEPARATE unmix canister	canister : g ; flagon : d v v ; decanter : p e b p ; pitcher : r g g ;
decanter : a a ; flask : p g c ; bottle : a ; bottle : b ; SEPARATE create flagon	decanter : a a ; flask : p g c ; bottle : a ; bottle : b ; flagon : _ ;
glass : e e y ; jar : y b b ; glass : g c ; SEPARATE unmix second glass	glass : e e y ; jar : y b b ; glass : g ; glass : c ;
flagon : h h ; flask : r r ; jar : v v ; SEPARATE add five violet to flask	flagon : h h ; flask : r r v v v v v ; jar : v v ;
mug : b b m e e ; glass : b v v e ; SEPARATE add two yellow to mug	mug : b b m e e y y ; glass : b v v e ;
glass : o f o ; mug : p a a v p ; canister : c a y c y a ; SEPARATE destroy glass	mug : p a a v p ; canister : c a y c y a ;
vessel : o g f g ; jar : p p ; bottle : c o c ; SEPARATE unmix jar	vessel : o g f g ; jar : p p ; bottle : c o c ;
pitcher : y f v f ; pitcher : y y ; SEPARATE shift first pitcher before last pitcher	pitcher : y f v f ; pitcher : y y ;
bottle : m v ; bottle : v h h f ; bottle : b b f ; glass : o ; SEPARATE unmix first bottle	bottle : m ; bottle : v ; bottle : v h h f ; bottle : b b f ; glass : o ;
flask : c c ; mug : c h h a ; flagon : b r b p p ; burette : o ; SEPARATE filter burette	flask : c c ; mug : c h h a ; flagon : b r b p p ; burette : o ;
jar : p ; jug : a r r f a ; SEPARATE empty jug	jar : p ; jug : _ ;
flask : r e r ; canister : e ; mug : g e h ; SEPARATE double canister	flask : r e r ; canister : e e ; mug : g e h ;
beaker : e r e r d d ; canister : c e ; SEPARATE create pitcher	beaker : e r e r d d ; canister : c e ; pitcher : _ ;
pitcher : c c ; flask : h h ; SEPARATE add five harlequin to pitcher	pitcher : c c h h h h h ; flask : h h ;
thermos : d v ; burette : o r r ; SEPARATE add two emberiae to thermos	thermos : d v e e ; burette : o r r ;
burette : o o g ; jar : m ; jar : p a a ; SEPARATE destroy burette	jar : m ; jar : p a a ;
bottle : d ; beaker : c c ; bottle : f f ; burette : d r h d ; SEPARATE empty first bottle	bottle : _ ; beaker : c c ; bottle : f f ; burette : d r h d ;
canister : a b b e e ; jug : m m ; decanter : c o c o ; beaker : r a f a r ; SEPARATE double beaker	canister : a b b e e ; jug : m m ; decanter : c o c o ; beaker : r a f a r r a f a r ;
cup : a a p c p ; vessel : c ; vessel : e c ; SEPARATE create jar	cup : a a p c p ; vessel : c ; vessel : e c ; jar : _ ;
burette : g g f ; mug : o y ; flask : e y e ; beaker : g g ; SEPARATE destroy beaker	burette : g g f ; mug : o y ; flask : e y e ;
jar : a a ; jug : h h v ; flagon : r v h r v h ; flask : e a e h ; SEPARATE create flagon	jar : a a ; jug : h h v ; flagon : r v h r v h ; flask : e a e h ; flagon : _ ;
canister : f r r ; bottle : v ; SEPARATE unmix canister	canister : f ; canister : r r ; bottle : v ;
beaker : g ; bottle : v f v ; urn : c o h c o ; vessel : r a ; SEPARATE empty beaker	beaker : _ ; bottle : v f v ; urn : c o h c o ; vessel : r a ;
jar : g v v g ; thermos : b y y d ; urn : v v ; bottle : v v ; SEPARATE add six daffodil to urn	jar : g v v g ; thermos : b y y d ; urn : v v d d d d d d ; bottle : v v ;
pitcher : f o b b ; flagon : o a a ; jar : m m a o ; SEPARATE add two fuchsia to pitcher	pitcher : f o b b f f ; flagon : o a a ; jar : m m a o ;
urn : e g g ; glass : h b p b h p ; bottle : b c b ; SEPARATE destroy bottle	urn : e g g ; glass : h b p b h p ;
decanter : a ; flagon : b b ; mug : e e ; mug : y b y ; SEPARATE create mug	decanter : a ; flagon : b b ; mug : e e ; mug : y b y ; mug : _ ;
thermos : o ; burette : e ; SEPARATE unmix burette	thermos : o ; burette : e ;
jug : b ; decanter : y y ; bottle : p p ; SEPARATE add two magenta to jug	jug : b m m ; decanter : y y ; bottle : p p ;
vessel : v v ; flagon : p p y ; flask : e ; SEPARATE create flask	vessel : v v ; flagon : p p y ; flask : e ; flask : _ ;
cup : r m m p ; bottle : c c a ; SEPARATE create burette	cup : r m m p ; bottle : c c a ; burette : _ ;
mug : y y ; jug : p h e h ; beaker : d d ; SEPARATE shift jug after beaker	mug : y y ; beaker : d d ; jug : p h e h ;
flask : p e p e b ; vessel : c e g c ; jug : d m d m ; glass : o o r m r m ; SEPARATE add five magenta to jug	flask : p e p e b ; vessel : c e g c ; jug : d m d m m m m m m ; glass : o o r m r m ;
thermos : e ; cup : v r v r ; SEPARATE shift cup after thermos	thermos : e ; cup : v r v r ;
burette : d p c d ; flagon : f b b ; canister : b ; SEPARATE filter flagon	burette : d p c d ; flagon : f b b ; canister : b ;
urn : v g ; canister : m m ; SEPARATE shift urn after canister	canister : m m ; urn : v g ;
urn : c r r v c ; flagon : r ; SEPARATE destroy urn	flagon : r ;
glass : d b h b h d ; jar : c c m d ; SEPARATE create flagon	glass : d b h b h d ; jar : c c m d ; flagon : _ ;
flagon : v v ; decanter : v f c v ; jug : f f r r ; SEPARATE create bottle	flagon : v v ; decanter : v f c v ; jug : f f r r ; bottle : _ ;
vessel : d d ; glass : y o ; urn : d g d g ; SEPARATE double urn	vessel : d d ; glass : y o ; urn : d g d g d g d g ;
flagon : p ; canister : d d p a a p ; SEPARATE empty flagon	flagon : _ ; canister : d d p a a p ;
beaker : g g ; jar : e r e ; mug : f f ; flagon : f y f ; SEPARATE filter mug	beaker : g g ; jar : e r e ; mug : f f ; flagon : f y f ;
flagon : v m v b b ; glass : r d r d a ; urn : f ; jug : o e e o ; SEPARATE create decanter	flagon : v m v b b ; glass : r d r d a ; urn : f ; jug : o e e o ; decanter : _ ;
vessel : d d p p ; urn : p d p c c ; canister : a ; SEPARATE destroy urn	vessel : d d p p ; canister : a ;
pitcher : c c ; jug : a a g ; flagon : m a d ; SEPARATE add three red to flagon	pitcher : c c ; jug : a a g ; flagon : m a d r r r ;
canister : g h h a a ; vessel : m r ; burette : r r ; SEPARATE shift burette before canister	burette : r r ; canister : g h h a a ; vessel : m r ;
glass : c f y ; glass : p ; thermos : b b ; SEPARATE empty thermos	glass : c f y ; glass : p ; thermos : _ ;
vessel : e d ; pitcher : b b ; jug : c ; SEPARATE unmix jug	vessel : e d ; pitcher : b b ; jug : c ;
thermos : g y a a y g ; thermos : h a ; cup : y y ; glass : d ; SEPARATE shift first thermos before last thermos	thermos : g y a a y g ; thermos : h a ; cup : y y ; glass : d ;
beaker : o a ; beaker : o y o m ; vessel : y y h d d ; SEPARATE empty first beaker	beaker : _ ; beaker : o y o m ; vessel : y y h d d ;
pitcher : v v ; beaker : r m r m h ; decanter : r e c e r ; SEPARATE double decanter	pitcher : v v ; beaker : r m r m h ; decanter : r e c e r r e c e r ;
bottle : v v e ; bottle : c g g ; SEPARATE double second bottle	bottle : v v e ; bottle : c g g c g g ;
canister : r v r ; flagon : g d r d ; jar : r r ; burette : a a ; SEPARATE unmix flagon	canister : r v r ; flagon : g ; flagon : d d ; flagon : r ; jar : r r ; burette : a a ;
jar : b ; canister : m ; beaker : y ; glass : f e e h f ; SEPARATE add four emberiae to jar	jar : b e e e e ; canister : m ; beaker : y ; glass : f e e h f ;
glass : v v ; decanter : d m m d ; beaker : a f f ; canister : o r v v r ; SEPARATE unmix canister	glass : v v ; decanter : d m m d ; beaker : a f f ; canister : o ; canister : r r ; canister : v v ;
burette : e y ; pitcher : g g ; urn : p ; flagon : e f ; SEPARATE create bottle	burette : e y ; pitcher : g g ; urn : p ; flagon : e f ; bottle : _ ;
flask : v y y c ; thermos : m r r ; canister : c c ; jar : c p ; SEPARATE destroy jar	flask : v y y c ; thermos : m r r ; canister : c c ;
pitcher : e e f o o ; jug : c c e ; jug : d h d h ; cup : o o f ; SEPARATE destroy first jug	pitcher : e e f o o ; jug : d h d h ; cup : o o f ;
cup : o h f f ; pitcher : d m m d ; canister : h d o h ; SEPARATE filter canister	cup : o h f f ; pitcher : d m m d ; canister : h h d o ;
flagon : a f o ; canister : f ; flagon : o o ; beaker : o h h ; SEPARATE unmix first flagon	flagon : a ; flagon : f ; flagon : o ; canister : f ; flagon : o o ; beaker : o h h ;
