Input	Output
beaker : e a a d e ; glass : b h b h ; vessel : f f ; flagon : p ; SEPARATE shift vessel after beaker	beaker : e a a d e ; vessel : f f ; glass : b h b h ; flagon : p ;
jug : d b d y ; cup : d p d ; bottle : h h f ; SEPARATE empty bottle	jug : d b d y ; cup : d p d ; bottle : _ ;
flagon : a a v f ; jar : v h v h p ; canister : y ; SEPARATE add one cabernet to jar	flagon : a a v f ; jar : v h v h p c ; canister : y ;
thermos : b f f ; jar : m g m ; SEPARATE add three aqua to jar	thermos : b f f ; jar : m g m a a a ;
mug : b b y y c ; decanter : d m d ; mug : b b ; flask : r ; SEPARATE filter last mug	mug : b b y y c ; decanter : d m d ; mug : b b ; flask : r ;
thermos : f y e f ; burette : e h e v ; flask : y r y ; jar : o m m ; SEPARATE empty flask	thermos : f y e f ; burette : e h e v ; flask : _ ; jar : o m m ;
canister : h ; jug : d g g f ; mug : o r o r ; flask : d ; SEPARATE empty canister	canister : _ ; jug : d g g f ; mug : o r o r ; flask : d ;
beaker : f f ; urn : e h e ; mug : e g ; cup : r y y o o ; SEPARATE empty cup	beaker : f f ; urn : e h e ; mug : e g ; cup : _ ;
canister : m m h h ; jug : d o d o ; SEPARATE unmix jug	canister : m m h h ; jug : d d ; jug : o o ;
glass : m d m d ; thermos : v h y v h ; flask : p b p b y ; SEPARATE destroy flask	glass : m d m d ; thermos : v h y v h ;
pitcher : c c ; bottle : g g f ; SEPARATE create canister	pitcher : c c ; bottle : g g f ; canister : _ ;
jar : g b b g ; pitcher : y e e c ; burette : b e ; SEPARATE empty pitcher	jar : g b b g ; pitcher : _ ; burette : b e ;
decanter : e ; flask : d y p p ; SEPARATE unmix decanter	decanter : e ; flask : d y p p ;
flagon : d d h h ; glass : c c ; flagon : v ; decanter : m d d ; SEPARATE shift first flagon before glass	flagon : d d h h ; glass : c c ; flagon : v ; decanter : m d d ;
urn : r f r c ; vessel : b o d b d ; SEPARATE filter urn	urn : r r f c ; vessel : b o d b d ;
burette : b f ; urn : f f ; pitcher : a c ; SEPARATE double pitcher	burette : b f ; urn : f f ; pitcher : a c a c ;
glass : b v v ; thermos : h h b b ; jug : d a h ; SEPARATE double jug	glass : b v v ; thermos : h h b b ; jug : d a h d a h ;
jug : d r ; flagon : g ; SEPARATE empty flagon	jug : d r ; flagon : _ ;
beaker : y y ; vessel : d v v p d ; SEPARATE unmix beaker	beaker : y y ; vessel : d v v p d ;
glass : a a ; cup : m c m f f ; pitcher : d h d ; canister : h e y y e ; SEPARATE add four fuchsia to pitcher	glass : a a ; cup : m c m f f ; pitcher : d h d f f f f ; canister : h e y y e ;
bottle : p f g p ; flagon : c y y ; jug : e y b e ; SEPARATE destroy jug	bottle : p f g p ; flagon : c y y ;
vessel : m o o ; jug : m ; burette : v ; pitcher : y y d h ; SEPARATE shift burette before pitcher	vessel : m o o ; jug : m ; burette : v ; pitcher : y y d h ;
thermos : c r r ; canister : y y g g ; SEPARATE create beaker	thermos : c r r ; canister : y y g g ; beaker : _ ;
vessel : m g m v v ; beaker : e v e c c v ; decanter : m a a p p ; SEPARATE shift decanter after vessel	vessel : m g m v v ; decanter : m a a p p ; beaker : e v e c c v ;
flagon : p p e c e ; urn : v ; SEPARATE unmix urn	flagon : p p e c e ; urn : v ;
decanter : r h r ; canister : g p p c c ; SEPARATE double decanter	decanter : r h r r h r ; canister : g p p c c ;
jug : r ; beaker : a a ; jug : v r v ; jar : m ; SEPARATE double beaker	jug : r ; beaker : a a a a ; jug : v r v ; jar : m ;
burette : a g g a m ; canister : f f a ; decanter : p p m ; vessel : f d f g d ; SEPARATE empty burette	burette : _ ; canister : f f a ; decanter : p p m ; vessel : f d f g d ;
urn : c p c p ; pitcher : r r ; flask : a r r b a ; SEPARATE double flask	urn : c p c p ; pitcher : r r ; flask : a r r b a a r r b a ;
vessel : p a h ; vessel : h r g ; SEPARATE double first vessel	vessel : p a h p a h ; vessel : h r g ;
glass : m v m ; vessel : f f e e o ; flagon : f f b b ; burette : f r r ; SEPARATE destroy glass	vessel : f f e e o ; flagon : f f b b ; burette : f r r ;
flagon : v v ; jug : g g ; mug : y y ; SEPARATE create pitcher	flagon : v v ; jug : g g ; mug : y y ; pitcher : _ ;
jar : g c r c g ; flagon : o o a ; flask : e e ; SEPARATE add five emberiae to flagon	jar : g c r c g ; flagon : o o a e e e e e ; flask : e e ;
vessel : a f f p p a ; bottle : e y e y ; SEPARATE create jar	vessel : a f f p p a ; bottle : e y e y ; jar : _ ;
decanter : g r r p g ; flask : e r ; SEPARATE create beaker	decanter : g r r p g ; flask : e r ; beaker : _ ;
mug : v p f f p ; beaker : c c ; thermos : c e f e c f ; jug : m b ; SEPARATE filter jug	mug : v p f f p ; beaker : c c ; thermos : c e f e c f ; jug : m b ;
vessel : c c g d ; pitcher : r r y ; SEPARATE filter pitcher	vessel : c c g d ; pitcher : r r y ;
thermos : r r g ; burette : c v y c y ; urn : b f v b f ; flask : h ; SEPARATE double flask	thermos : r r g ; burette : c v y c y ; urn : b f v b f ; flask : h h ;
pitcher : v v y c c ; beaker : a o o a ; flagon : b b v ; SEPARATE add two green to beaker	pitcher : v v y c c ; beaker : a o o a g g ; flagon : b b v ;
flask : a a y ; jar : d d ; thermos : v g f ; jar : g b g ; SEPARATE destroy thermos	flask : a a y ; jar : d d ; jar : g b g ;
thermos : v v ; mug : c a o o c ; flagon : v v p b b ; decanter : p p h h a ; SEPARATE create jar	thermos : v v ; mug : c a o o c ; flagon : v v p b b ; decanter : p p h h a ; jar : _ ;
flask : o ; thermos : c v a a ; SEPARATE destroy flask	thermos : c v a a ;
pitcher : y g y g ; decanter : g o b ; SEPARATE double decanter	pitcher : y g y g ; decanter : g o b g o b ;
burette : a a ; mug : m b m a b ; decanter : m h m h ; SEPARATE double burette	burette : a a a a ; mug : m b m a b ; decanter : m h m h ;
canister : v m o ; decanter : p g m g ; SEPARATE unmix decanter	canister : v m o ; decanter : p ; decanter : g g ; decanter : m ;
decanter : m m ; jar : m v c c ; urn : b a b ; glass : d p e e ; SEPARATE double jar	decanter : m m ; jar : m v c c m v c c ; urn : b a b ; glass : d p e e ;
pitcher : b r b y r ; bottle : f f a ; pitcher : m m ; pitcher : v v y ; SEPARATE create jar	pitcher : b r b y r ; bottle : f f a ; pitcher : m m ; pitcher : v v y ; jar : _ ;
pitcher : e v ; urn : c h h ; cup : o y ; SEPARATE filter urn	pitcher : e v ; urn : c h h ; cup : o y ;
cup : h h e e d d ; burette : p c p ; jar : o m ; thermos : p h p ; SEPARATE unmix jar	cup : h h e e d d ; burette : p c p ; jar : o ; jar : m ; thermos : p h p ;
thermos : v o g g v o ; flask : f f a a ; SEPARATE create urn	thermos : v o g g v o ; flask : f f a a ; urn : _ ;
jar : e a e a ; glass : b b o ; flask : c m c m ; SEPARATE shift glass before flask	jar : e a e a ; glass : b b o ; flask : c m c m ;
cup : g ; jug : e e ; beaker : p p ; SEPARATE shift cup before jug	cup : g ; jug : e e ; beaker : p p ;
cup : p p ; pitcher : c h h v v ; SEPARATE create mug	cup : p p ; pitcher : c h h v v ; mug : _ ;
beaker : r m ; decanter : y d e y d e ; flagon : v ; SEPARATE double beaker	beaker : r m r m ; decanter : y d e y d e ; flagon : v ;
burette : f a o o a f ; canister : d b b d g g ; vessel : e e ; jug : f m m f ; SEPARATE filter jug	burette : f a o o a f ; canister : d b b d g g ; vessel : e e ; jug : f f m m ;
thermos : p b p ; flask : v e v e ; SEPARATE add four blue to flask	thermos : p b p ; flask : v e v e b b b b ;
flagon : y b b y r r ; bottle : c d o ; flagon : d ; bottle : d y d y ; SEPARATE add one cabernet to first bottle	flagon : y b b y r r ; bottle : c d o c ; flagon : d ; bottle : d y d y ;
cup : o h h o ; glass : a c p ; thermos : g g ; SEPARATE double thermos	cup : o h h o ; glass : a c p ; thermos : g g g g ;
decanter : o o ; jug : b b ; jar : p b b v v ; SEPARATE create glass	decanter : o o ; jug : b b ; jar : p b b v v ; glass : _ ;
glass : m c ; jug : b b d h d ; SEPARATE create jar	glass : m c ; jug : b b d h d ; jar : _ ;
bottle : r c c ; mug : a c c f ; vessel : d r a a ; urn : h ; SEPARATE destroy mug	bottle : r c c ; vessel : d r a a ; urn : h ;
cup : m m c c ; cup : r a r ; flagon : b b ; SEPARATE add two emberiae to flagon	cup : m m c c ; cup : r a r ; flagon : b b e e ;
bottle : e e o y ; burette : r f r ; beaker : b c g g b ; burette : r c g c r g ; SEPARATE unmix last burette	bottle : e e o y ; burette : r f r ; beaker : b c g g b ; burette : r r ; burette : c c ; burette : g g ;
thermos : y y ; canister : r h h ; flagon : r r b ; flask : b ; SEPARATE add four emberiae to canister	thermos : y y ; canister : r h h e e e e ; flagon : r r b ; flask : b ;
thermos : b r ; thermos : a b b ; urn : e f e f ; jar : v y v ; SEPARATE shift first thermos before urn	thermos : a b b ; thermos : b r ; urn : e f e f ; jar : v y v ;
glass : y o o y ; bottle : g g d ; vessel : o b h o ; SEPARATE add three fuchsia to vessel	glass : y o o y ; bottle : g g d ; vessel : o b h o f f f ;
mug : o ; jug : v v ; jug : y h ; SEPARATE add one blue to first jug	mug : o ; jug : v v b ; jug : y h ;
decanter : p p ; mug : y ; SEPARATE destroy decanter	mug : y ;
jar : a a m r ; canister : v ; SEPARATE unmix canister	jar : a a m r ; canister : v ;
vessel : v m ; flask : y h ; mug : r r b o ; flagon : b b ; SEPARATE filter flagon	vessel : v m ; flask : y h ; mug : r r b o ; flagon : b b ;
glass : c ; jar : d f d ; SEPARATE shift glass after jar	jar : d f d ; glass : c ;
bottle : v v ; bottle : h h d ; SEPARATE empty first bottle	bottle : _ ; bottle : h h d ;
urn : h ; urn : r e r ; cup : f ; mug : g g ; SEPARATE unmix mug	urn : h ; urn : r e r ; cup : f ; mug : g g ;
flagon : b b ; jar : a ; jug : r r ; pitcher : b ; SEPARATE add three green to jug	flagon : b b ; jar : a ; jug : r r g g g ; pitcher : b ;
canister : c c ; canister : h a a h m m ; SEPARATE filter last canister	canister : c c ; canister : h h a a m m ;
bottle : h h ; mug : b y b h ; urn : b b ; flask : f c c f ; SEPARATE filter flask	bottle : h h ; mug : b y b h ; urn : b b ; flask : f f c c ;
decanter : y e e y ; thermos : o f ; decanter : m p o o p ; decanter : h h o ; SEPARATE filter thermos	decanter : y e e y ; thermos : o f ; decanter : m p o o p ; decanter : h h o ;
burette : b d ; beaker : m e c e m ; SEPARATE shift beaker after burette	burette : b d ; beaker : m e c e m ;
mug : o ; burette : r ; mug : b g h h b ; glass : f d p f d ; SEPARATE unmix first mug	mug : o ; burette : r ; mug : b g h h b ; glass : f d p f d ;
cup : g p ; glass : y y g h h ; SEPARATE empty glass	cup : g p ; glass : _ ;
thermos : b h b e h ; jar : o e e p p ; jar : a h ; urn : m m ; SEPARATE destroy urn	thermos : b h b e h ; jar : o e e p p ; jar : a h ;
urn : o ; flask : r h r ; SEPARATE empty urn	urn : _ ; flask : r h r ;
flagon : p v v p ; thermos : r e a ; urn : c ; SEPARATE unmix urn	flagon : p v v p ; thermos : r e a ; urn : c ;
bottle : g o g ; flask : a a g ; beaker : p p ; burette : y h h ; SEPARATE add six magenta to beaker	bottle : g o g ; flask : a a g ; beaker : p p m m m m m m ; burette : y h h ;
beaker : g g v v ; cup : b r ; bottle : d y d m y ; decanter : m d ; SEPARATE empty cup	beaker : g g v v ; cup : _ ; bottle : d y d m y ; decanter : m d ;
thermos : b m ; thermos : p h p ; beaker : c c ; SEPARATE create cup	thermos : b m ; thermos : p h p ; beaker : c c ; cup : _ ;
flask : h ; burette : o m m v v o ; SEPARATE shift flask before burette	flask : h ; burette : o m m v v o ;
bottle : p h p ; bottle : y p b p y ; decanter : g g ; SEPARATE create urn	bottle : p h p ; bottle : y p b p y ; decanter : g g ; urn : _ ;
thermos : h f h e f ; decanter : c c ; vessel : a c a c e ; SEPARATE create thermos	thermos : h f h e f ; decanter : c c ; vessel : a c a c e ; thermos : _ ;
flagon : o e o ; burette : a d ; SEPARATE filter burette	flagon : o e o ; burette : a d ;
vessel : f ; urn : y y h h ; cup : r v m m ; vessel : y y h g h g ; SEPARATE create glass	vessel : f ; urn : y y h h ; cup : r v m m ; vessel : y y h g h g ; glass : _ ;
vessel : o o ; decanter : r ; mug : p d m p m d ; SEPARATE filter decanter	vessel : o o ; decanter : r ; mug : p d m p m d ;
glass : e b g ; flagon : g r r o ; SEPARATE double flagon	glass : e b g ; flagon : g r r o g r r o ;
flask : a g g a ; jar : c h h b c b ; SEPARATE shift jar after flask	flask : a g g a ; jar : c h h b c b ;
jar : y y p ; mug : c c ; SEPARATE empty jar	jar : _ ; mug : c c ;
glass : v f f v ; flagon : d o h h ; SEPARATE shift flagon before glass	flagon : d o h h ; glass : v f f v ;
flask : c ; mug : r h h p ; bottle : e f v f v e ; SEPARATE destroy bottle	flask : c ; mug : r h h p ;
glass : v a ; cup : m h h a m a ; thermos : d y d ; SEPARATE create pitcher	glass : v a ; cup : m h h a m a ; thermos : d y d ; pitcher : _ ;
urn : v ; urn : y ; canister : f f g ; decanter : y y b ; SEPARATE unmix canister	urn : v ; urn : y ; canister : f f ; canister : g ; decanter : y y b ;
flagon : p p ; mug : m m ; cup : m g g ; SEPARATE destroy flagon	mug : m m ; cup : m g g ;
glass : r o o ; jar : r r ; urn : o ; SEPARATE double urn	glass : r o o ; jar : r r ; urn : o o ;
bottle : o f o f ; urn : c r r a a ; SEPARATE destroy urn	bottle : o f o f ;
vessel : r ; urn : e e ; SEPARATE empty vessel	vessel : _ ; urn : e e ;
canister : f g r r g ; vessel : a ; beaker : d a b ; SEPARATE shift canister before vessel	canister : f g r r g ; vessel : a ; beaker : d a b ;
mug : f ; urn : p f p ; mug : g a c ; SEPARATE double first mug	mug : f f ; urn : p f p ; mug : g a c ;
mug : v v p ; bottle : e ; bottle : d d h ; SEPARATE add two blue to mug	mug : v v p b b ; bottle : e ; bottle : d d h ;
jug : a v ; pitcher : e e v f ; jug : v ; SEPARATE filter first jug	jug : a v ; pitcher : e e v f ; jug : v ;
decanter : f ; flask : a a r b ; SEPARATE add three purple to flask	decanter : f ; flask : a a r b p p p ;
burette : g m c g c ; vessel : d d ; burette : a v a ; SEPARATE add three cabernet to second burette	burette : g m c g c ; vessel : d d ; burette : a v a c c c ;
jar : h p c c ; bottle : e e ; SEPARATE add two harlequin to bottle	jar : h p c c ; bottle : e e h h ;
urn : h b d h ; pitcher : y y a p ; flagon : g b v v ; bottle : c y e e y ; SEPARATE unmix urn	urn : h h ; urn : b ; urn : d ; pitcher : y y a p ; flagon : g b v v ; bottle : c y e e y ;
jug : f f r r ; burette : d d a ; flagon : h ; canister : p a ; SEPARATE unmix canister	jug : f f r r ; burette : d d a ; flagon : h ; canister : p ; canister : a ;
jug : y ; burette : p e a a ; SEPARATE destroy burette	jug : y ;
decanter : e e f ; flask : c m c ; urn : d d c ; SEPARATE empty decanter	decanter : _ ; flask : c m c ; urn : d d c ;
urn : g g ; jug : b v m v ; SEPARATE destroy urn	jug : b v m v ;
glass : y ; burette : b d v d v ; SEPARATE empty glass	glass : _ ; burette : b d v d v ;
cup : p r ; jug : c f f r ; SEPARATE add six emberiae to cup	cup : p r e e e e e e ; jug : c f f r ;
cup : b h a h a ; decanter : a o g g a ; SEPARATE unmix decanter	cup : b h a h a ; decanter : a a ; decanter : o ; decanter : g g ;
cup : h r r ; vessel : c b y y b ; SEPARATE shift cup before vessel	cup : h r r ; vessel : c b y y b ;
decanter : d o d ; thermos : c y c ; flask : y y e o ; burette : y e e h h ; SEPARATE filter flask	decanter : d o d ; thermos : c y c ; flask : y y e o ; burette : y e e h h ;
jar : r r ; jug : m m ; flagon : r b b r ; canister : c ; SEPARATE shift canister after jug	jar : r r ; jug : m m ; canister : c ; flagon : r b b r ;
urn : y g g ; mug : r b b r m ; cup : y y ; SEPARATE destroy mug	urn : y g g ; cup : y y ;
flagon : a h f ; mug : e h h e ; beaker : d g d g ; SEPARATE empty flagon	flagon : _ ; mug : e h h e ; beaker : d g d g ;
jug : m c p ; jar : f o v ; decanter : y y f f ; SEPARATE double jug	jug : m c p m c p ; jar : f o v ; decanter : y y f f ;
mug : c c ; thermos : v v ; SEPARATE add two blue to mug	mug : c c b b ; thermos : v v ;
decanter : r r ; decanter : d ; canister : c b r b ; glass : a p a ; SEPARATE double first decanter	decanter : r r r r ; decanter : d ; canister : c b r b ; glass : a p a ;
bottle : e g g r r e ; mug : e e ; canister : b a a b ; SEPARATE create burette	bottle : e g g r r e ; mug : e e ; canister : b a a b ; burette : _ ;
pitcher : c ; jar : e e ; SEPARATE double pitcher	pitcher : c c ; jar : e e ;
jar : f c f ; cup : d d b ; glass : b b a g ; SEPARATE double cup	jar : f c f ; cup : d d b d d b ; glass : b b a g ;
vessel : d p f ; pitcher : y y b p p ; burette : d ; SEPARATE unmix vessel	vessel : d ; vessel : p ; vessel : f ; pitcher : y y b p p ; burette : d ;
thermos : o g o ; jar : m m c p c ; thermos : y y ; SEPARATE empty first thermos	thermos : _ ; jar : m m c p c ; thermos : y y ;
canister : e p y p e y ; jug : r r ; flask : v v ; SEPARATE add five fuchsia to jug	canister : e p y p e y ; jug : r r f f f f f ; flask : v v ;
burette : v a v f a ; bottle : v r ; canister : e e ; thermos : d o o ; SEPARATE double burette	burette : v a v f a v a v f a ; bottle : v r ; canister : e e ; thermos : d o o ;
beaker : r h ; burette : e e ; SEPARATE shift beaker before burette	beaker : r h ; burette : e e ;
burette : c g g ; canister : y ; SEPARATE empty burette	burette : _ ; canister : y ;
cup : d r d ; decanter : p ; mug : o r o ; SEPARATE double mug	cup : d r d ; decanter : p ; mug : o r o o r o ;
flask : e e y y ; burette : c m f m ; SEPARATE create vessel	flask : e e y y ; burette : c m f m ; vessel : _ ;
burette : y m y ; cup : o o ; beaker : e e o o m m ; SEPARATE create cup	burette : y m y ; cup : o o ; beaker : e e o o m m ; cup : _ ;
beaker : o o e ; bottle : p ; SEPARATE filter bottle	beaker : o o e ; bottle : p ;
jug : v v d d ; jar : a a m m ; urn : d a c c a ; urn : a ; SEPARATE filter first urn	jug : v v d d ; jar : a a m m ; urn : d a a c c ; urn : a ;
jug : c c d d ; flagon : a a p c ; flask : m a ; bottle : c p c o ; SEPARATE filter jug	jug : c c d d ; flagon : a a p c ; flask : m a ; bottle : c p c o ;
pitcher : p r r p ; vessel : d ; beaker : b b ; beaker : b h h ; SEPARATE double second beaker	pitcher : p r r p ; vessel : d ; beaker : b b ; beaker : b h h b h h ;
canister : o ; jar : a c c ; cup : c d c e d ; SEPARATE destroy canister	jar : a c c ; cup : c d c e d ;
canister : m m ; canister : d c c e ; SEPARATE create flagon	canister : m m ; canister : d c c e ; flagon : _ ;
canister : y h v h ; urn : e h h ; glass : b ; thermos : m ; SEPARATE add two magenta to urn	canister : y h v h ; urn : e h h m m ; glass : b ; thermos : m ;
