Input	Output
glass : f f g ; urn : a a c ; mug : e e ; cup : b p e e ; SEPARATE double cup	glass : f f g ; urn : a a c ; mug : e e ; cup : b p e e b p e e ;
urn : b r b h ; pitcher : p ; mug : v o o ; bottle : o o p ; SEPARATE destroy pitcher	urn : b r b h ; mug : v o o ; bottle : o o p ;
urn : c d d m ; burette : a h c a c ; urn : a a ; SEPARATE double burette	urn : c d d m ; burette : a h c a c a h c a c ; urn : a a ;
beaker : a e a e ; pitcher : p h y p ; canister : f r f r ; SEPARATE unmix beaker	beaker : a a ; beaker : e e ; pitcher : p h y p ; canister : f r f r ;
pitcher : r g f g f ; cup : b f b y ; glass : c h r c r ; burette : h y ; SEPARATE destroy pitcher	cup : b f b y ; glass : c h r c r ; burette : h y ;
jug : a h a f ; glass : f g ; SEPARATE filter glass	jug : a h a f ; glass : f g ;
flagon : p e f e ; beaker : g p p ; SEPARATE add five aqua to flagon	flagon : p e f e a a a a a ; beaker : g p p ;
urn : a o a ; cup : c g ; bottle : c c b ; flask : d e f d ; SEPARATE create vessel	urn : a o a ; cup : c g ; bottle : c c b ; flask : d e f d ; vessel : _ ;
canister : y d a a y ; flagon : g v e e v ; decanter : r r b ; SEPARATE add six violet to decanter	canister : y d a a y ; flagon : g v e e v ; decanter : r r b v v v v v v ;
pitcher : e b b ; bottle : h b d b d h ; flask : o h b ; SEPARATE empty flask	pitcher : e b b ; bottle : h b d b d h ; flask : _ ;
thermos : a r ; burette : h v h m ; SEPARATE create decanter	thermos : a r ; burette : h v h m ; decanter : _ ;
canister : g e r ; glass : e f f e m ; urn : b b ; mug : p ; SEPARATE empty mug	canister : g e r ; glass : e f f e m ; urn : b b ; mug : _ ;
burette : v a v ; decanter : c ; SEPARATE double burette	burette : v a v v a v ; decanter : c ;
vessel : g ; decanter : g y v y g ; SEPARATE shift decanter after vessel	vessel : g ; decanter : g y v y g ;
cup : v g g c v ; glass : c v d d c v ; flagon : r m r m a ; jar : g ; SEPARATE empty cup	cup : _ ; glass : c v d d c v ; flagon : r m r m a ; jar : g ;
jug : d ; mug : e e ; jug : f f ; cup : h e e o o ; SEPARATE unmix mug	jug : d ; mug : e e ; jug : f f ; cup : h e e o o ;
mug : y b b y ; vessel : y ; mug : h h r ; decanter : y f f ; SEPARATE filter vessel	mug : y b b y ; vessel : y ; mug : h h r ; decanter : y f f ;
mug : f b ; bottle : p h p h ; urn : b h b h ; flask : h m d ; SEPARATE unmix bottle	mug : f b ; bottle : p p ; bottle : h h ; urn : b h b h ; flask : h m d ;
thermos : m m ; jug : y y o c o ; SEPARATE filter jug	thermos : m m ; jug : y y o o c ;
decanter : c b ; cup : d o b ; mug : c d e c ; cup : f h f h p ; SEPARATE shift mug before first cup	decanter : c b ; mug : c d e c ; cup : d o b ; cup : f h f h p ;
mug : v v c c a a ; canister : r ; SEPARATE create cup	mug : v v c c a a ; canister : r ; cup : _ ;
flask : y y ; thermos : b b o r r ; vessel : v r v ; bottle : o a a ; SEPARATE unmix bottle	flask : y y ; thermos : b b o r r ; vessel : v r v ; bottle : o ; bottle : a a ;
bottle : h p h p ; flask : b b r a a ; bottle : d o b o b ; decanter : v b ; SEPARATE shift last bottle before decanter	bottle : h p h p ; flask : b b r a a ; bottle : d o b o b ; decanter : v b ;
jug : p p m ; flask : f v f ; SEPARATE empty jug	jug : _ ; flask : f v f ;
bottle : f ; burette : o ; SEPARATE shift burette after bottle	bottle : f ; burette : o ;
mug : b h ; thermos : d e d ; jug : g o m m ; beaker : h h ; SEPARATE filter thermos	mug : b h ; thermos : d d e ; jug : g o m m ; beaker : h h ;
urn : c ; urn : v h ; cup : v v ; SEPARATE unmix second urn	urn : c ; urn : v ; urn : h ; cup : v v ;
burette : b p y p y ; bottle : b c ; glass : a p a p ; cup : o a o a v ; SEPARATE double bottle	burette : b p y p y ; bottle : b c b c ; glass : a p a p ; cup : o a o a v ;
burette : h c g g ; mug : r ; flask : c ; mug : p p ; SEPARATE double burette	burette : h c g g h c g g ; mug : r ; flask : c ; mug : p p ;
decanter : e ; flask : d y p p ; SEPARATE unmix decanter	decanter : e ; flask : d y p p ;
decanter : v ; glass : p ; mug : y a c ; SEPARATE unmix glass	decanter : v ; glass : p ; mug : y a c ;
jug : h h ; flask : b ; SEPARATE add three yellow to jug	jug : h h y y y ; flask : b ;
thermos : c c ; glass : h h ; SEPARATE empty thermos	thermos : _ ; glass : h h ;
vessel : r r y y v ; decanter : d a v a ; canister : o o ; flask : c c ; SEPARATE unmix canister	vessel : r r y y v ; decanter : d a v a ; canister : o o ; flask : c c ;
decanter : b b ; thermos : g a d ; SEPARATE create flask	decanter : b b ; thermos : g a d ; flask : _ ;
cup : e f e f ; vessel : y ; glass : r r ; SEPARATE destroy glass	cup : e f e f ; vessel : y ;
cup : r d r ; glass : m p o m o ; urn : e f f e ; canister : f f ; SEPARATE create urn	cup : r d r ; glass : m p o m o ; urn : e f f e ; canister : f f ; urn : _ ;
flagon : o o ; cup : o y y o m ; vessel : f e e f h ; flagon : c c ; SEPARATE empty first flagon	flagon : _ ; cup : o y y o m ; vessel : f e e f h ; flagon : c c ;
mug : g g ; glass : d d ; flask : a r y r ; SEPARATE empty mug	mug : _ ; glass : d d ; flask : a r y r ;
cup : m ; pitcher : y e y c ; urn : p p y o ; jar : m ; SEPARATE destroy jar	cup : m ; pitcher : y e y c ; urn : p p y o ;
glass : c o e ; decanter : v p ; urn : y m y m ; thermos : v v d d ; SEPARATE double urn	glass : c o e ; decanter : v p ; urn : y m y m y m y m ; thermos : v v d d ;
cup : g y h y h ; glass : f f ; burette : a m c ; canister : b b ; SEPARATE destroy canister	cup : g y h y h ; glass : f f ; burette : a m c ;
thermos : y a f f a ; urn : m m b ; urn : d d ; jar : d b e d ; SEPARATE destroy thermos	urn : m m b ; urn : d d ; jar : d b e d ;
canister : c v g g ; thermos : m a ; SEPARATE create flagon	canister : c v g g ; thermos : m a ; flagon : _ ;
flagon : v p ; pitcher : y h y b h ; SEPARATE unmix flagon	flagon : v ; flagon : p ; pitcher : y h y b h ;
thermos : b f f e b ; flask : c e e ; SEPARATE add two purple to thermos	thermos : b f f e b p p ; flask : c e e ;
urn : g v g p ; bottle : c m r c ; urn : f p ; SEPARATE destroy first urn	bottle : c m r c ; urn : f p ;
cup : p y p g g ; canister : o o ; thermos : o v o d v ; SEPARATE destroy canister	cup : p y p g g ; thermos : o v o d v ;
urn : d o b ; thermos : d o o f f ; beaker : m r m ; SEPARATE filter thermos	urn : d o b ; thermos : d o o f f ; beaker : m r m ;
jar : r r ; jug : g ; mug : r h d ; thermos : c c ; SEPARATE add five green to mug	jar : r r ; jug : g ; mug : r h d g g g g g ; thermos : c c ;
mug : f ; flask : b a a ; SEPARATE double flask	mug : f ; flask : b a a b a a ;
decanter : g b ; glass : y y ; glass : h f f a ; SEPARATE destroy decanter	glass : y y ; glass : h f f a ;
canister : d ; thermos : c f f ; bottle : y y a ; SEPARATE unmix bottle	canister : d ; thermos : c f f ; bottle : y y ; bottle : a ;
jar : r m m ; urn : h b h c ; thermos : r ; vessel : r f r c c f ; SEPARATE empty jar	jar : _ ; urn : h b h c ; thermos : r ; vessel : r f r c c f ;
flagon : p ; jar : e e ; cup : a m m ; SEPARATE empty jar	flagon : p ; jar : _ ; cup : a m m ;
flask : m a m ; cup : g g ; SEPARATE empty cup	flask : m a m ; cup : _ ;
cup : r p ; flask : h p a a ; decanter : b p c ; urn : p d ; SEPARATE add four violet to urn	cup : r p ; flask : h p a a ; decanter : b p c ; urn : p d v v v v ;
beaker : g c g ; burette : v v ; SEPARATE unmix beaker	beaker : g g ; beaker : c ; burette : v v ;
mug : y y h a ; mug : h f c ; SEPARATE empty first mug	mug : _ ; mug : h f c ;
decanter : f ; glass : h ; flagon : e d d ; SEPARATE filter flagon	decanter : f ; glass : h ; flagon : e d d ;
jug : p h d d ; canister : f r f ; beaker : o ; SEPARATE double beaker	jug : p h d d ; canister : f r f ; beaker : o o ;
beaker : a a ; burette : f f ; SEPARATE unmix beaker	beaker : a a ; burette : f f ;
canister : r r y h y h ; jar : g ; SEPARATE add five blue to canister	canister : r r y h y h b b b b b ; jar : g ;
burette : d ; bottle : v c c v ; SEPARATE shift burette after bottle	bottle : v c c v ; burette : d ;
jar : b b v g v g ; flask : r v m m r ; SEPARATE filter flask	jar : b b v g v g ; flask : r r v m m ;
glass : r g ; burette : d b g d ; thermos : r r ; mug : v v ; SEPARATE empty glass	glass : _ ; burette : d b g d ; thermos : r r ; mug : v v ;
canister : b f ; flagon : r r ; glass : e p ; urn : a o b b a ; SEPARATE empty urn	canister : b f ; flagon : r r ; glass : e p ; urn : _ ;
mug : p v v m m ; thermos : d ; flagon : g g ; SEPARATE unmix thermos	mug : p v v m m ; thermos : d ; flagon : g g ;
beaker : a m a r r ; beaker : f ; SEPARATE destroy first beaker	beaker : f ;
decanter : v ; canister : g g ; SEPARATE shift decanter before canister	decanter : v ; canister : g g ;
burette : h h d ; jug : y d y ; canister : o o ; decanter : e m m e y ; SEPARATE unmix canister	burette : h h d ; jug : y d y ; canister : o o ; decanter : e m m e y ;
bottle : d d r r y ; pitcher : m m ; vessel : h r ; glass : a a ; SEPARATE empty glass	bottle : d d r r y ; pitcher : m m ; vessel : h r ; glass : _ ;
flagon : o b b ; decanter : y ; beaker : p ; SEPARATE filter flagon	flagon : o b b ; decanter : y ; beaker : p ;
cup : d ; pitcher : d d b g ; burette : d y ; bottle : f ; SEPARATE unmix cup	cup : d ; pitcher : d d b g ; burette : d y ; bottle : f ;
glass : g ; jug : g p v g ; beaker : y ; SEPARATE unmix glass	glass : g ; jug : g p v g ; beaker : y ;
bottle : v m o ; decanter : h m ; burette : o ; decanter : b g g y y b ; SEPARATE destroy bottle	decanter : h m ; burette : o ; decanter : b g g y y b ;
pitcher : b b d d c ; pitcher : r o ; SEPARATE unmix second pitcher	pitcher : b b d d c ; pitcher : r ; pitcher : o ;
canister : a a ; bottle : a a ; SEPARATE destroy bottle	canister : a a ;
thermos : d d ; flagon : h b v v b h ; urn : e m e h ; burette : c p p c ; SEPARATE add three purple to thermos	thermos : d d p p p ; flagon : h b v v b h ; urn : e m e h ; burette : c p p c ;
jug : e ; pitcher : d ; mug : y y ; SEPARATE add six fuchsia to mug	jug : e ; pitcher : d ; mug : y y f f f f f f ;
cup : g g ; thermos : a a p ; vessel : g c c v g ; beaker : r f o f ; SEPARATE double cup	cup : g g g g ; thermos : a a p ; vessel : g c c v g ; beaker : r f o f ;
glass : a ; urn : c a a r ; SEPARATE destroy urn	glass : a ;
vessel : d d m m ; mug : h h ; burette : h f m h f ; SEPARATE create mug	vessel : d d m m ; mug : h h ; burette : h f m h f ; mug : _ ;
flask : o o ; pitcher : e c o ; jug : v v g e ; jar : e e h ; SEPARATE empty jug	flask : o o ; pitcher : e c o ; jug : _ ; jar : e e h ;
flagon : h r y y h ; flask : v a ; flask : c c g ; SEPARATE empty first flask	flagon : h r y y h ; flask : _ ; flask : c c g ;
flask : c c ; burette : o o ; burette : b f ; thermos : d p d p ; SEPARATE double flask	flask : c c c c ; burette : o o ; burette : b f ; thermos : d p d p ;
mug : r ; burette : m p p m ; SEPARATE create thermos	mug : r ; burette : m p p m ; thermos : _ ;
flask : y y m m p ; vessel : d d ; decanter : p a d ; jar : a e m ; SEPARATE empty flask	flask : _ ; vessel : d d ; decanter : p a d ; jar : a e m ;
cup : b e b d ; beaker : r y ; canister : y v y v m m ; thermos : o c o m m ; SEPARATE unmix beaker	cup : b e b d ; beaker : r ; beaker : y ; canister : y v y v m m ; thermos : o c o m m ;
flagon : d ; canister : r r ; SEPARATE filter flagon	flagon : d ; canister : r r ;
pitcher : v h v ; beaker : r b e b e ; mug : e ; cup : o v b b ; SEPARATE destroy cup	pitcher : v h v ; beaker : r b e b e ; mug : e ;
urn : f ; decanter : f f ; bottle : m r h h r ; SEPARATE add one cabernet to bottle	urn : f ; decanter : f f ; bottle : m r h h r c ;
burette : f r r m ; flagon : p ; flagon : a h r a ; SEPARATE destroy second flagon	burette : f r r m ; flagon : p ;
canister : y g o ; cup : v ; bottle : y f f ; SEPARATE add one yellow to canister	canister : y g o y ; cup : v ; bottle : y f f ;
canister : h f h ; bottle : e ; pitcher : y d d m ; SEPARATE double pitcher	canister : h f h ; bottle : e ; pitcher : y d d m y d d m ;
glass : v ; mug : a f a ; SEPARATE add three violet to mug	glass : v ; mug : a f a v v v ;
vessel : m ; mug : m b e m ; thermos : m f ; SEPARATE destroy thermos	vessel : m ; mug : m b e m ;
urn : e ; beaker : b b y ; vessel : h e e ; SEPARATE unmix beaker	urn : e ; beaker : b b ; beaker : y ; vessel : h e e ;
jar : v p v ; urn : p p m ; burette : o h h p ; jug : c ; SEPARATE shift jug before burette	jar : v p v ; urn : p p m ; jug : c ; burette : o h h p ;
urn : v v ; canister : b d b ; jug : f o f a ; SEPARATE filter jug	urn : v v ; canister : b d b ; jug : f f o a ;
flask : r d d p ; bottle : o o ; mug : c ; flagon : r m r ; SEPARATE destroy flask	bottle : o o ; mug : c ; flagon : r m r ;
flagon : v v ; burette : m d d ; SEPARATE shift flagon after burette	burette : m d d ; flagon : v v ;
glass : e e r r ; mug : b d g g d b ; jug : d d ; SEPARATE shift jug after glass	glass : e e r r ; jug : d d ; mug : b d g g d b ;
urn : m m ; urn : h g o g h o ; canister : c ; vessel : m o p m ; SEPARATE add three daffodil to first urn	urn : m m d d d ; urn : h g o g h o ; canister : c ; vessel : m o p m ;
urn : g e e g ; thermos : m f m ; SEPARATE shift thermos before urn	thermos : m f m ; urn : g e e g ;
flask : f ; canister : y y v v ; thermos : g y g f ; bottle : m m ; SEPARATE double thermos	flask : f ; canister : y y v v ; thermos : g y g f g y g f ; bottle : m m ;
flagon : g h h c ; bottle : a b b a ; SEPARATE create thermos	flagon : g h h c ; bottle : a b b a ; thermos : _ ;
mug : o e b e b ; vessel : y y m m ; cup : o h m m h ; thermos : d ; SEPARATE shift vessel after thermos	mug : o e b e b ; cup : o h m m h ; thermos : d ; vessel : y y m m ;
jar : p ; flask : y h y ; SEPARATE shift jar after flask	flask : y h y ; jar : p ;
flagon : p d d p c ; thermos : b b ; SEPARATE add two violet to thermos	flagon : p d d p c ; thermos : b b v v ;
canister : v v o ; burette : e m e ; SEPARATE add five harlequin to burette	canister : v v o ; burette : e m e h h h h h ;
urn : a a o o d ; mug : r ; jug : r ; mug : r o e o r ; SEPARATE create jar	urn : a a o o d ; mug : r ; jug : r ; mug : r o e o r ; jar : _ ;
cup : y ; flask : o o f m ; burette : c b ; urn : b d b ; SEPARATE create flask	cup : y ; flask : o o f m ; burette : c b ; urn : b d b ; flask : _ ;
pitcher : m ; jar : a g g a ; flask : b y y ; beaker : m m ; SEPARATE destroy jar	pitcher : m ; flask : b y y ; beaker : m m ;
mug : g p p e ; burette : a a h ; SEPARATE double burette	mug : g p p e ; burette : a a h a a h ;
canister : a m d a m ; thermos : p c p m m c ; SEPARATE filter thermos	canister : a m d a m ; thermos : p p c c m m ;
glass : f f y d d y ; glass : a v f f ; cup : h y b b y ; thermos : g g ; SEPARATE add five daffodil to last glass	glass : f f y d d y ; glass : a v f f d d d d d ; cup : h y b b y ; thermos : g g ;
canister : m m b ; beaker : g g c ; SEPARATE create cup	canister : m m b ; beaker : g g c ; cup : _ ;
bottle : b y b f f ; flask : b b v p ; decanter : f e g g e ; glass : c c ; SEPARATE unmix bottle	bottle : b b ; bottle : y ; bottle : f f ; flask : b b v p ; decanter : f e g g e ; glass : c c ;
flagon : f a f ; jug : h c g h ; beaker : f f ; vessel : e e v m ; SEPARATE double vessel	flagon : f a f ; jug : h c g h ; beaker : f f ; vessel : e e v m e e v m ;
bottle : g g e ; canister : y r c c y ; SEPARATE unmix bottle	bottle : g g ; bottle : e ; canister : y r c c y ;
canister : f f p ; vessel : g y m g m ; jug : c r ; pitcher : g b ; SEPARATE destroy vessel	canister : f f p ; jug : c r ; pitcher : g b ;
vessel : c c ; burette : e y y e ; SEPARATE shift burette after vessel	vessel : c c ; burette : e y y e ;
flagon : f f h h ; flagon : f c c d f d ; SEPARATE add three green to second flagon	flagon : f f h h ; flagon : f c c d f d g g g ;
pitcher : o r r ; mug : y ; decanter : f f c c ; cup : e e r r ; SEPARATE filter mug	pitcher : o r r ; mug : y ; decanter : f f c c ; cup : e e r r ;
glass : v ; beaker : f v v r ; mug : e e d ; jar : b h h b ; SEPARATE filter beaker	glass : v ; beaker : f v v r ; mug : e e d ; jar : b h h b ;
canister : m e ; decanter : v o h h o v ; SEPARATE filter decanter	canister : m e ; decanter : v v o o h h ;
flagon : y h b y ; mug : h ; burette : c d a d ; SEPARATE destroy flagon	mug : h ; burette : c d a d ;
thermos : g g h h b ; canister : y ; jar : f o ; pitcher : e e ; SEPARATE double canister	thermos : g g h h b ; canister : y y ; jar : f o ; pitcher : e e ;
pitcher : m y o y ; bottle : c e f e ; cup : e ; SEPARATE empty cup	pitcher : m y o y ; bottle : c e f e ; cup : _ ;
bottle : a a h ; pitcher : v v m f m f ; SEPARATE add three violet to pitcher	bottle : a a h ; pitcher : v v m f m f v v v ;
pitcher : g g e e ; glass : p m ; decanter : r r ; pitcher : p ; SEPARATE create glass	pitcher : g g e e ; glass : p m ; decanter : r r ; pitcher : p ; glass : _ ;
jar : g g ; canister : a e r r ; flask : r a r a ; SEPARATE destroy jar	canister : a e r r ; flask : r a r a ;
decanter : v v h ; bottle : a ; SEPARATE empty decanter	decanter : _ ; bottle : a ;
bottle : g p g p ; jug : h h ; SEPARATE unmix bottle	bottle : g g ; bottle : p p ; jug : h h ;
pitcher : y y ; mug : y v r ; pitcher : r g ; jar : f ; SEPARATE shift second pitcher before first pitcher	pitcher : r g ; pitcher : y y ; mug : y v r ; jar : f ;
flask : r r ; jar : v m v d ; decanter : c e y y e ; SEPARATE destroy jar	flask : r r ; decanter : c e y y e ;
burette : b ; burette : r m ; thermos : d d ; canister : c f ; SEPARATE unmix first burette	burette : b ; burette : r m ; thermos : d d ; canister : c f ;
flagon : b h g h ; glass : y p ; flask : f h f a h ; SEPARATE double flask	flagon : b h g h ; glass : y p ; flask : f h f a h f h f a h ;
glass : a ; jug : b v ; SEPARATE shift glass before jug	glass : a ; jug : b v ;
vessel : c c ; cup : e e ; flagon : f b e e f ; vessel : r r ; SEPARATE unmix cup	vessel : c c ; cup : e e ; flagon : f b e e f ; vessel : r r ;
flask : g g ; flagon : f f a ; SEPARATE double flask	flask : g g g g ; flagon : f f a ;
canister : f f o ; glass : v c v c ; mug : e b b ; canister : m e e r ; SEPARATE filter mug	canister : f f o ; glass : v c v c ; mug : e b b ; canister : m e e r ;
thermos : r m m r ; bottle : d ; jug : y y c c ; SEPARATE unmix bottle	thermos : r m m r ; bottle : d ; jug : y y c c ;
jug : e e ; canister : v ; thermos : h h c ; jug : b o a b o ; SEPARATE double canister	jug : e e ; canister : v v ; thermos : h h c ; jug : b o a b o ;
