Input	Output
urn : h y h y ; bottle : p a g p ; cup : h y y e ; decanter : r b b ; SEPARATE shift cup after decanter	urn : h y h y ; bottle : p a g p ; decanter : r b b ; cup : h y y e ;
jar : y y m g ; mug : h g ; decanter : h f f ; burette : m m ; SEPARATE empty decanter	jar : y y m g ; mug : h g ; decanter : _ ; burette : m m ;
decanter : c c v ; mug : b b o ; flask : y p y c ; SEPARATE shift mug after flask	decanter : c c v ; flask : y p y c ; mug : b b o ;
flagon : b a a ; decanter : h a a ; beaker : a c c ; SEPARATE create pitcher	flagon : b a a ; decanter : h a a ; beaker : a c c ; pitcher : _ ;
jar : b p b c ; vessel : m v m o o ; bottle : c c m ; SEPARATE empty jar	jar : _ ; vessel : m v m o o ; bottle : c c m ;
burette : p p ; canister : h d h d ; SEPARATE unmix canister	burette : p p ; canister : h h ; canister : d d ;
jar : a m y y ; mug : p p r a ; SEPARATE unmix jar	jar : a ; jar : m ; jar : y y ; mug : p p r a ;
burette : a ; flask : b y o y b ; burette : m f f m ; urn : a a ; SEPARATE add two emberiae to second burette	burette : a ; flask : b y o y b ; burette : m f f m e e ; urn : a a ;
glass : o o ; beaker : g g o c o ; SEPARATE empty beaker	glass : o o ; beaker : _ ;
mug : v v r r ; bottle : p p y ; thermos : c f h ; SEPARATE unmix thermos	mug : v v r r ; bottle : p p y ; thermos : c ; thermos : f ; thermos : h ;
mug : f e f p ; glass : o o h ; canister : c c e e ; beaker : r e ; SEPARATE shift mug before beaker	glass : o o h ; canister : c c e e ; mug : f e f p ; beaker : r e ;
pitcher : b b r g g r ; cup : y ; SEPARATE empty cup	pitcher : b b r g g r ; cup : _ ;
burette : o o m m ; urn : p p o ; canister : e r ; urn : e ; SEPARATE filter second urn	burette : o o m m ; urn : p p o ; canister : e r ; urn : e ;
urn : b y b ; vessel : o a o f ; glass : d ; urn : p a p a ; SEPARATE empty second urn	urn : b y b ; vessel : o a o f ; glass : d ; urn : _ ;
flask : h h ; burette : y h b h ; SEPARATE unmix flask	flask : h h ; burette : y h b h ;
flask : d d m b b m ; jug : b ; SEPARATE shift jug after flask	flask : d d m b b m ; jug : b ;
jug : y f y f ; flagon : o o ; jug : f f ; glass : b b ; SEPARATE add three orange to first jug	jug : y f y f o o o ; flagon : o o ; jug : f f ; glass : b b ;
flagon : h r r ; cup : p p ; flagon : g h h ; canister : v h h g ; SEPARATE double first flagon	flagon : h r r h r r ; cup : p p ; flagon : g h h ; canister : v h h g ;
cup : g ; urn : e e f p p ; burette : d g d g ; pitcher : y r y d d ; SEPARATE create jug	cup : g ; urn : e e f p p ; burette : d g d g ; pitcher : y r y d d ; jug : _ ;
bottle : c o y ; vessel : d h ; beaker : m d a ; burette : f b b f ; SEPARATE add four yellow to bottle	bottle : c o y y y y y ; vessel : d h ; beaker : m d a ; burette : f b b f ;
jar : r r ; jug : g ; mug : r h d ; thermos : c c ; SEPARATE add five green to mug	jar : r r ; jug : g ; mug : r h d g g g g g ; thermos : c c ;
canister : d d ; flask : y y ; SEPARATE unmix flask	canister : d d ; flask : y y ;
flask : b a v b ; bottle : e ; urn : a f a ; jug : m h ; SEPARATE empty jug	flask : b a v b ; bottle : e ; urn : a f a ; jug : _ ;
bottle : c c ; decanter : h ; mug : p ; SEPARATE filter bottle	bottle : c c ; decanter : h ; mug : p ;
vessel : r ; urn : y m y ; urn : g e g m e ; SEPARATE create flagon	vessel : r ; urn : y m y ; urn : g e g m e ; flagon : _ ;
vessel : a a ; glass : e f h h e ; jar : d f e e f d ; SEPARATE create thermos	vessel : a a ; glass : e f h h e ; jar : d f e e f d ; thermos : _ ;
thermos : e p p o ; glass : h h ; SEPARATE empty glass	thermos : e p p o ; glass : _ ;
beaker : p p d v d ; jar : e e y ; mug : f g m g f ; SEPARATE empty beaker	beaker : _ ; jar : e e y ; mug : f g m g f ;
decanter : r y r b ; jug : d b d ; bottle : d ; flagon : a a ; SEPARATE create flagon	decanter : r y r b ; jug : d b d ; bottle : d ; flagon : a a ; flagon : _ ;
burette : y y ; thermos : e d ; jar : b v a ; pitcher : b b ; SEPARATE unmix pitcher	burette : y y ; thermos : e d ; jar : b v a ; pitcher : b b ;
thermos : d b d ; flagon : a ; canister : p h p ; SEPARATE filter thermos	thermos : d d b ; flagon : a ; canister : p h p ;
glass : m ; flask : p p a ; bottle : c ; SEPARATE filter flask	glass : m ; flask : p p a ; bottle : c ;
glass : y g f y ; glass : m m r r g ; SEPARATE shift first glass after last glass	glass : m m r r g ; glass : y g f y ;
pitcher : e h h a e a ; cup : b b ; decanter : a a ; SEPARATE empty cup	pitcher : e h h a e a ; cup : _ ; decanter : a a ;
cup : v d v ; canister : d g p ; pitcher : b d b ; canister : y ; SEPARATE filter cup	cup : v v d ; canister : d g p ; pitcher : b d b ; canister : y ;
bottle : c a ; flagon : b y o b ; bottle : d ; urn : g e r g e ; SEPARATE unmix flagon	bottle : c a ; flagon : b b ; flagon : y ; flagon : o ; bottle : d ; urn : g e r g e ;
vessel : m m d d ; decanter : m g g y ; cup : o c ; pitcher : f c f ; SEPARATE empty decanter	vessel : m m d d ; decanter : _ ; cup : o c ; pitcher : f c f ;
mug : h h c c ; cup : a d ; pitcher : o f m f o ; SEPARATE add five orange to pitcher	mug : h h c c ; cup : a d ; pitcher : o f m f o o o o o o ;
beaker : m m ; jug : m c c d m ; thermos : a f ; SEPARATE filter beaker	beaker : m m ; jug : m c c d m ; thermos : a f ;
canister : g g d d v ; thermos : o o ; SEPARATE filter canister	canister : g g d d v ; thermos : o o ;
decanter : h y m h y m ; decanter : o r o ; bottle : c c ; SEPARATE empty second decanter	decanter : h y m h y m ; decanter : _ ; bottle : c c ;
urn : m a m ; jug : h o h c ; mug : o o ; SEPARATE unmix jug	urn : m a m ; jug : h h ; jug : o ; jug : c ; mug : o o ;
glass : v v c c ; mug : h ; SEPARATE double glass	glass : v v c c v v c c ; mug : h ;
bottle : r r ; flask : p e b ; glass : e m v v e ; SEPARATE add six orange to flask	bottle : r r ; flask : p e b o o o o o o ; glass : e m v v e ;
urn : o a o b a ; vessel : g p ; vessel : o o p p ; SEPARATE empty last vessel	urn : o a o b a ; vessel : g p ; vessel : _ ;
pitcher : h h ; canister : f f b b ; cup : g r c r g ; pitcher : a a c g g ; SEPARATE unmix cup	pitcher : h h ; canister : f f b b ; cup : g g ; cup : r r ; cup : c ; pitcher : a a c g g ;
cup : p p a ; flask : a a ; beaker : h r g h ; SEPARATE double cup	cup : p p a p p a ; flask : a a ; beaker : h r g h ;
jar : p ; pitcher : p g g h p ; jar : c r e e ; SEPARATE add four red to first jar	jar : p r r r r ; pitcher : p g g h p ; jar : c r e e ;
thermos : y y ; decanter : m y f m y ; SEPARATE unmix decanter	thermos : y y ; decanter : m m ; decanter : y y ; decanter : f ;
glass : m h f ; urn : d d ; mug : a g g ; SEPARATE filter urn	glass : m h f ; urn : d d ; mug : a g g ;
burette : c c b ; pitcher : g v ; bottle : m f m o ; SEPARATE unmix pitcher	burette : c c b ; pitcher : g ; pitcher : v ; bottle : m f m o ;
bottle : h m ; flagon : e o y ; SEPARATE filter flagon	bottle : h m ; flagon : e o y ;
pitcher : d ; pitcher : o o ; pitcher : b a b p a ; SEPARATE create mug	pitcher : d ; pitcher : o o ; pitcher : b a b p a ; mug : _ ;
glass : p ; decanter : y y g g ; jug : r d r ; SEPARATE unmix jug	glass : p ; decanter : y y g g ; jug : r r ; jug : d ;
canister : e b e ; urn : c b b c ; SEPARATE create jug	canister : e b e ; urn : c b b c ; jug : _ ;
burette : g g ; glass : b b ; glass : f f h ; beaker : b b ; SEPARATE double burette	burette : g g g g ; glass : b b ; glass : f f h ; beaker : b b ;
glass : c c ; vessel : m d r r ; SEPARATE add two emberiae to glass	glass : c c e e ; vessel : m d r r ;
glass : h h f d f d ; thermos : v v ; jug : o g g b ; decanter : f f c c ; SEPARATE shift glass before decanter	thermos : v v ; jug : o g g b ; glass : h h f d f d ; decanter : f f c c ;
mug : m p r ; pitcher : f ; thermos : d d y y ; SEPARATE add five cabernet to pitcher	mug : m p r ; pitcher : f c c c c c ; thermos : d d y y ;
pitcher : e r f r e ; glass : b b ; beaker : d d ; SEPARATE add five fuchsia to beaker	pitcher : e r f r e ; glass : b b ; beaker : d d f f f f f ;
mug : b h ; jug : v ; SEPARATE double mug	mug : b h b h ; jug : v ;
glass : b e b e g ; mug : f f ; cup : f a ; SEPARATE create canister	glass : b e b e g ; mug : f f ; cup : f a ; canister : _ ;
pitcher : h o b o ; jug : v y c c ; SEPARATE create cup	pitcher : h o b o ; jug : v y c c ; cup : _ ;
thermos : h h o ; bottle : f p h ; flask : b p r ; SEPARATE shift thermos after flask	bottle : f p h ; flask : b p r ; thermos : h h o ;
urn : o p o ; cup : o o ; beaker : r r d v v ; SEPARATE filter urn	urn : o o p ; cup : o o ; beaker : r r d v v ;
decanter : r ; jar : p g ; cup : c c ; vessel : c ; SEPARATE add six fuchsia to cup	decanter : r ; jar : p g ; cup : c c f f f f f f ; vessel : c ;
flagon : p ; bottle : c r r c ; pitcher : f g g f h h ; urn : d h h y ; SEPARATE create flagon	flagon : p ; bottle : c r r c ; pitcher : f g g f h h ; urn : d h h y ; flagon : _ ;
flask : o o ; pitcher : e c o ; jug : v v g e ; jar : e e h ; SEPARATE empty jug	flask : o o ; pitcher : e c o ; jug : _ ; jar : e e h ;
flask : y y ; burette : d r o o d ; glass : b f g b g ; urn : v p r p ; SEPARATE double glass	flask : y y ; burette : d r o o d ; glass : b f g b g b f g b g ; urn : v p r p ;
decanter : c o o ; vessel : o o f a a ; cup : y e y ; cup : b e e ; SEPARATE double first cup	decanter : c o o ; vessel : o o f a a ; cup : y e y y e y ; cup : b e e ;
burette : f c d f c ; cup : o o ; SEPARATE double cup	burette : f c d f c ; cup : o o o o ;
jug : c c ; jar : c ; burette : e e ; SEPARATE empty burette	jug : c c ; jar : c ; burette : _ ;
vessel : g m b b g m ; mug : m d f m ; flagon : b ; jug : y a ; SEPARATE filter flagon	vessel : g m b b g m ; mug : m d f m ; flagon : b ; jug : y a ;
canister : v d d h ; jug : f ; canister : h r ; SEPARATE create burette	canister : v d d h ; jug : f ; canister : h r ; burette : _ ;
mug : d b c ; vessel : d ; jar : m p p ; cup : f m f m ; SEPARATE unmix vessel	mug : d b c ; vessel : d ; jar : m p p ; cup : f m f m ;
vessel : h d h ; urn : p p a m ; decanter : a h a h ; canister : y f ; SEPARATE shift canister before decanter	vessel : h d h ; urn : p p a m ; canister : y f ; decanter : a h a h ;
cup : o o b ; flagon : y y b a ; burette : o p e o ; urn : y y ; SEPARATE double flagon	cup : o o b ; flagon : y y b a y y b a ; burette : o p e o ; urn : y y ;
canister : h h r ; decanter : c c ; bottle : g ; jug : d v ; SEPARATE create burette	canister : h h r ; decanter : c c ; bottle : g ; jug : d v ; burette : _ ;
beaker : e o b b ; pitcher : m r r m e ; burette : a ; SEPARATE add four fuchsia to pitcher	beaker : e o b b ; pitcher : m r r m e f f f f ; burette : a ;
jar : p g h h g p ; urn : b o v o v ; SEPARATE empty urn	jar : p g h h g p ; urn : _ ;
cup : h h d ; glass : f c m c f m ; decanter : o b o c c ; SEPARATE shift glass after decanter	cup : h h d ; decanter : o b o c c ; glass : f c m c f m ;
burette : v y h h v ; urn : c c d e ; pitcher : b r r d ; beaker : y y ; SEPARATE empty burette	burette : _ ; urn : c c d e ; pitcher : b r r d ; beaker : y y ;
jug : f m ; urn : o o ; urn : v g g v a ; glass : m ; SEPARATE filter last urn	jug : f m ; urn : o o ; urn : v v g g a ; glass : m ;
pitcher : e ; jar : r e e b ; burette : r d d ; flask : p m d m p ; SEPARATE double flask	pitcher : e ; jar : r e e b ; burette : r d d ; flask : p m d m p p m d m p ;
urn : h h p ; bottle : y y ; glass : r r ; flagon : p d r ; SEPARATE double flagon	urn : h h p ; bottle : y y ; glass : r r ; flagon : p d r p d r ;
flask : h m a h a ; jug : b b v ; canister : e c y e ; SEPARATE add three purple to jug	flask : h m a h a ; jug : b b v p p p ; canister : e c y e ;
glass : a b a ; burette : a h g g ; burette : e r r ; SEPARATE add two green to first burette	glass : a b a ; burette : a h g g g g ; burette : e r r ;
decanter : p p ; canister : a a ; SEPARATE filter decanter	decanter : p p ; canister : a a ;
canister : y f ; glass : m ; beaker : y g ; thermos : e o e ; SEPARATE unmix canister	canister : y ; canister : f ; glass : m ; beaker : y g ; thermos : e o e ;
canister : p ; mug : a r g g r ; SEPARATE create mug	canister : p ; mug : a r g g r ; mug : _ ;
pitcher : v v ; beaker : b ; SEPARATE double beaker	pitcher : v v ; beaker : b b ;
canister : p p ; canister : a o o d a ; flagon : c c ; jug : p o p o ; SEPARATE empty last canister	canister : p p ; canister : _ ; flagon : c c ; jug : p o p o ;
beaker : p g p g ; canister : d c h ; SEPARATE unmix beaker	beaker : p p ; beaker : g g ; canister : d c h ;
urn : e ; thermos : y o y ; SEPARATE double thermos	urn : e ; thermos : y o y y o y ;
cup : c c ; pitcher : h ; decanter : o a a g g ; bottle : e b b m ; SEPARATE add two purple to bottle	cup : c c ; pitcher : h ; decanter : o a a g g ; bottle : e b b m p p ;
beaker : f f ; pitcher : h g ; flask : c a b ; beaker : m m c b ; SEPARATE empty first beaker	beaker : _ ; pitcher : h g ; flask : c a b ; beaker : m m c b ;
pitcher : v ; thermos : d d ; mug : e ; SEPARATE unmix pitcher	pitcher : v ; thermos : d d ; mug : e ;
urn : d g d ; pitcher : c b ; thermos : b ; SEPARATE unmix pitcher	urn : d g d ; pitcher : c ; pitcher : b ; thermos : b ;
pitcher : g v v f g ; flask : o o r r ; beaker : p p ; flagon : b d v v ; SEPARATE filter pitcher	pitcher : g g v v f ; flask : o o r r ; beaker : p p ; flagon : b d v v ;
thermos : m h y h ; cup : v p o p o ; bottle : e f e ; SEPARATE empty thermos	thermos : _ ; cup : v p o p o ; bottle : e f e ;
vessel : e p c p c ; flagon : p p r a ; cup : p p v ; vessel : y y ; SEPARATE shift cup after last vessel	vessel : e p c p c ; flagon : p p r a ; vessel : y y ; cup : p p v ;
jar : c c ; pitcher : a p p c c ; SEPARATE unmix jar	jar : c c ; pitcher : a p p c c ;
burette : h r c r c h ; flask : r ; beaker : a ; flask : h g g h ; SEPARATE empty last flask	burette : h r c r c h ; flask : r ; beaker : a ; flask : _ ;
thermos : m o m f ; glass : r a r b ; jug : r d g r d g ; bottle : p p ; SEPARATE destroy jug	thermos : m o m f ; glass : r a r b ; bottle : p p ;
glass : g f f ; jug : b b ; thermos : f f r a a r ; decanter : e e g ; SEPARATE double decanter	glass : g f f ; jug : b b ; thermos : f f r a a r ; decanter : e e g e e g ;
beaker : p p ; vessel : g o g r o ; SEPARATE filter vessel	beaker : p p ; vessel : g g o o r ;
urn : b c c v ; bottle : b ; decanter : b b ; jug : d ; SEPARATE unmix urn	urn : b ; urn : c c ; urn : v ; bottle : b ; decanter : b b ; jug : d ;
vessel : v d h v d ; glass : v v c c ; SEPARATE shift glass after vessel	vessel : v d h v d ; glass : v v c c ;
flagon : v e ; flask : r ; SEPARATE create jug	flagon : v e ; flask : r ; jug : _ ;
burette : d a d f ; jar : c c ; glass : c f p c ; urn : a y y c c ; SEPARATE add six aqua to urn	burette : d a d f ; jar : c c ; glass : c f p c ; urn : a y y c c a a a a a a ;
flask : g a ; beaker : h d h d b ; thermos : r r ; SEPARATE unmix beaker	flask : g a ; beaker : h h ; beaker : d d ; beaker : b ; thermos : r r ;
burette : h e c e ; bottle : o b o ; SEPARATE create pitcher	burette : h e c e ; bottle : o b o ; pitcher : _ ;
thermos : h h e ; vessel : o g m o ; SEPARATE add one red to vessel	thermos : h h e ; vessel : o g m o r ;
jug : r ; pitcher : e h h e ; SEPARATE shift pitcher after jug	jug : r ; pitcher : e h h e ;
vessel : h e e ; cup : c ; vessel : f b b f ; mug : v b v ; SEPARATE unmix mug	vessel : h e e ; cup : c ; vessel : f b b f ; mug : v v ; mug : b ;
urn : r r g ; flask : v v ; mug : e b e ; SEPARATE double mug	urn : r r g ; flask : v v ; mug : e b e e b e ;
burette : g g r d d r ; canister : f v f v c ; jar : a a b ; SEPARATE empty jar	burette : g g r d d r ; canister : f v f v c ; jar : _ ;
glass : v b b ; jar : f f ; glass : r r ; mug : a a ; SEPARATE add three green to mug	glass : v b b ; jar : f f ; glass : r r ; mug : a a g g g ;
canister : d ; bottle : p p y y ; SEPARATE add six green to bottle	canister : d ; bottle : p p y y g g g g g g ;
beaker : a c c d ; flask : c ; flagon : o o ; SEPARATE add six purple to beaker	beaker : a c c d p p p p p p ; flask : c ; flagon : o o ;
canister : v v ; thermos : f y b y b ; canister : r r m ; vessel : o p h h o ; SEPARATE filter vessel	canister : v v ; thermos : f y b y b ; canister : r r m ; vessel : o o p h h ;
cup : p p a a ; cup : f d d ; SEPARATE create bottle	cup : p p a a ; cup : f d d ; bottle : _ ;
mug : h h ; cup : e d d ; flask : p h h p ; flask : e e ; SEPARATE shift last flask before mug	flask : e e ; mug : h h ; cup : e d d ; flask : p h h p ;
canister : c d d ; vessel : m e d d e ; SEPARATE create thermos	canister : c d d ; vessel : m e d d e ; thermos : _ ;
jug : h b b ; glass : e y e ; SEPARATE shift glass before jug	glass : e y e ; jug : h b b ;
burette : a d b b d a ; decanter : g c e e ; SEPARATE unmix decanter	burette : a d b b d a ; decanter : g ; decanter : c ; decanter : e e ;
bottle : a e e ; bottle : p b b ; SEPARATE add three fuchsia to last bottle	bottle : a e e ; bottle : p b b f f f ;
vessel : m m a ; cup : y r r ; glass : f m ; burette : h r ; SEPARATE create bottle	vessel : m m a ; cup : y r r ; glass : f m ; burette : h r ; bottle : _ ;
canister : b b ; bottle : a ; jug : e g b ; SEPARATE filter canister	canister : b b ; bottle : a ; jug : e g b ;
canister : y v y ; mug : e v e ; jug : g ; SEPARATE filter jug	canister : y v y ; mug : e v e ; jug : g ;
jar : g d d ; burette : e e ; SEPARATE shift jar before burette	jar : g d d ; burette : e e ;
canister : h m p p ; bottle : v o o ; SEPARATE empty canister	canister : _ ; bottle : v o o ;
beaker : d g r d ; cup : d d ; SEPARATE double cup	beaker : d g r d ; cup : d d d d ;
decanter : o ; jar : r f r d f ; flagon : r v ; urn : d p p d ; SEPARATE create pitcher	decanter : o ; jar : r f r d f ; flagon : r v ; urn : d p p d ; pitcher : _ ;
pitcher : p ; mug : m a m ; decanter : h m m ; SEPARATE filter decanter	pitcher : p ; mug : m a m ; decanter : h m m ;
jar : p o y p o ; mug : d d ; urn : g y a ; bottle : r d y ; SEPARATE double bottle	jar : p o y p o ; mug : d d ; urn : g y a ; bottle : r d y r d y ;
jug : v v c m c ; jar : b ; bottle : y y ; decanter : o ; SEPARATE double decanter	jug : v v c m c ; jar : b ; bottle : y y ; decanter : o o ;
canister : a y a ; bottle : m e m a a ; SEPARATE create jug	canister : a y a ; bottle : m e m a a ; jug : _ ;
