Input	Output
thermos : f h ; bottle : b f b ; mug : b b d ; SEPARATE unmix bottle	thermos : f h ; bottle : b b ; bottle : f ; mug : b b d ;
burette : d ; decanter : p r p r ; SEPARATE unmix burette	burette : d ; decanter : p r p r ;
jar : g ; mug : r ; flagon : d c c ; mug : d e e y ; SEPARATE unmix first mug	jar : g ; mug : r ; flagon : d c c ; mug : d e e y ;
pitcher : d p p ; cup : h m p m ; SEPARATE unmix cup	pitcher : d p p ; cup : h ; cup : m m ; cup : p ;
flask : y y ; burette : r ; cup : d ; glass : b v c c ; SEPARATE unmix glass	flask : y y ; burette : r ; cup : d ; glass : b ; glass : v ; glass : c c ;
vessel : o y v v ; flagon : a a ; SEPARATE unmix flagon	vessel : o y v v ; flagon : a a ;
beaker : d r r ; decanter : o o ; burette : v v ; bottle : y h h ; SEPARATE unmix bottle	beaker : d r r ; decanter : o o ; burette : v v ; bottle : y ; bottle : h h ;
flask : g ; cup : e e r ; jug : m m ; flagon : f h h f ; SEPARATE unmix jug	flask : g ; cup : e e r ; jug : m m ; flagon : f h h f ;
jug : f f b b ; flask : b g g f ; flagon : v f f ; burette : d o d f o ; SEPARATE unmix flagon	jug : f f b b ; flask : b g g f ; flagon : v ; flagon : f f ; burette : d o d f o ;
flagon : e ; canister : y c y ; decanter : y ; urn : o d p ; SEPARATE unmix flagon	flagon : e ; canister : y c y ; decanter : y ; urn : o d p ;
jar : o y y ; urn : m h m ; SEPARATE unmix urn	jar : o y y ; urn : m m ; urn : h ;
thermos : e r y y r ; cup : h h ; glass : e v r v e ; thermos : d b b ; SEPARATE unmix cup	thermos : e r y y r ; cup : h h ; glass : e v r v e ; thermos : d b b ;
jug : a m d d ; flagon : r m m r ; SEPARATE unmix flagon	jug : a m d d ; flagon : r r ; flagon : m m ;
flagon : v d e ; decanter : p c p c v v ; SEPARATE unmix flagon	flagon : v ; flagon : d ; flagon : e ; decanter : p c p c v v ;
pitcher : o y y ; canister : c y o ; SEPARATE unmix canister	pitcher : o y y ; canister : c ; canister : y ; canister : o ;
flagon : g ; vessel : c o b o ; SEPARATE unmix vessel	flagon : g ; vessel : c ; vessel : o o ; vessel : b ;
mug : d c c ; bottle : v y d y ; jar : m h ; beaker : m ; SEPARATE unmix mug	mug : d ; mug : c c ; bottle : v y d y ; jar : m h ; beaker : m ;
glass : v a o ; urn : h b a ; pitcher : e c ; SEPARATE unmix glass	glass : v ; glass : a ; glass : o ; urn : h b a ; pitcher : e c ;
burette : c c b ; pitcher : g v ; bottle : m f m o ; SEPARATE unmix pitcher	burette : c c b ; pitcher : g ; pitcher : v ; bottle : m f m o ;
mug : r ; glass : b m m ; SEPARATE unmix mug	mug : r ; glass : b m m ;
pitcher : v v c ; vessel : v ; flagon : b r ; SEPARATE unmix pitcher	pitcher : v v ; pitcher : c ; vessel : v ; flagon : b r ;
thermos : m y y m r ; glass : a ; glass : p ; SEPARATE unmix first glass	thermos : m y y m r ; glass : a ; glass : p ;
urn : v h ; glass : e r ; beaker : a ; burette : g g ; SEPARATE unmix burette	urn : v h ; glass : e r ; beaker : a ; burette : g g ;
cup : p p ; mug : h ; SEPARATE unmix cup	cup : p p ; mug : h ;
flagon : b r r b ; thermos : a r r ; thermos : a g d g d ; urn : a ; SEPARATE unmix second thermos	flagon : b r r b ; thermos : a r r ; thermos : a ; thermos : g g ; thermos : d d ; urn : a ;
flask : c e a c e a ; pitcher : v h v c ; thermos : y ; urn : v ; SEPARATE unmix pitcher	flask : c e a c e a ; pitcher : v v ; pitcher : h ; pitcher : c ; thermos : y ; urn : v ;
urn : b g ; beaker : p p b ; mug : o p o p ; SEPARATE unmix mug	urn : b g ; beaker : p p b ; mug : o o ; mug : p p ;
glass : h g g b h ; jar : r r ; flask : y y ; pitcher : a o e e ; SEPARATE unmix pitcher	glass : h g g b h ; jar : r r ; flask : y y ; pitcher : a ; pitcher : o ; pitcher : e e ;
thermos : a a g ; flagon : y ; flask : m e m e ; beaker : h o h ; SEPARATE unmix beaker	thermos : a a g ; flagon : y ; flask : m e m e ; beaker : h h ; beaker : o ;
pitcher : d ; burette : y a ; mug : o v f f ; SEPARATE unmix burette	pitcher : d ; burette : y ; burette : a ; mug : o v f f ;
pitcher : d d o b b ; canister : p p b b r r ; bottle : b b ; SEPARATE unmix canister	pitcher : d d o b b ; canister : p p ; canister : b b ; canister : r r ; bottle : b b ;
glass : p e e p ; jug : h o o h p ; flask : h h ; SEPARATE unmix jug	glass : p e e p ; jug : h h ; jug : o o ; jug : p ; flask : h h ;
canister : r r h v v ; vessel : h ; mug : e r d d e r ; SEPARATE unmix canister	canister : r r ; canister : h ; canister : v v ; vessel : h ; mug : e r d d e r ;
beaker : b a y a ; pitcher : m m ; pitcher : y p p h ; SEPARATE unmix first pitcher	beaker : b a y a ; pitcher : m m ; pitcher : y p p h ;
decanter : b c e c b ; flagon : y m ; cup : b b ; cup : g p ; SEPARATE unmix first cup	decanter : b c e c b ; flagon : y m ; cup : b b ; cup : g p ;
beaker : d ; jar : v v h b h b ; SEPARATE unmix beaker	beaker : d ; jar : v v h b h b ;
urn : a e ; jar : c b b g g c ; vessel : m m ; SEPARATE unmix jar	urn : a e ; jar : c c ; jar : b b ; jar : g g ; vessel : m m ;
decanter : d ; vessel : r r p ; glass : v b v ; SEPARATE unmix glass	decanter : d ; vessel : r r p ; glass : v v ; glass : b ;
urn : d d ; decanter : y g y g ; SEPARATE unmix urn	urn : d d ; decanter : y g y g ;
bottle : b ; canister : y ; SEPARATE unmix canister	bottle : b ; canister : y ;
bottle : b ; burette : v v ; urn : a a ; SEPARATE unmix burette	bottle : b ; burette : v v ; urn : a a ;
bottle : o f r ; beaker : r ; jug : b c e e ; SEPARATE unmix jug	bottle : o f r ; beaker : r ; jug : b ; jug : c ; jug : e e ;
canister : v ; flask : g m g d d ; burette : g ; SEPARATE unmix burette	canister : v ; flask : g m g d d ; burette : g ;
beaker : f ; burette : h ; vessel : e m ; SEPARATE unmix vessel	beaker : f ; burette : h ; vessel : e ; vessel : m ;
bottle : d y y ; cup : e g e m m g ; mug : d h ; SEPARATE unmix mug	bottle : d y y ; cup : e g e m m g ; mug : d ; mug : h ;
thermos : g b c ; jug : y v v ; SEPARATE unmix jug	thermos : g b c ; jug : y ; jug : v v ;
burette : c m a ; thermos : b r g r ; SEPARATE unmix thermos	burette : c m a ; thermos : b ; thermos : r r ; thermos : g ;
jar : c c d f f ; glass : p ; SEPARATE unmix jar	jar : c c ; jar : d ; jar : f f ; glass : p ;
decanter : h c h g g ; bottle : m m d b ; burette : o r h h r ; jug : o ; SEPARATE unmix bottle	decanter : h c h g g ; bottle : m m ; bottle : d ; bottle : b ; burette : o r h h r ; jug : o ;
thermos : c c ; mug : o o ; SEPARATE unmix mug	thermos : c c ; mug : o o ;
mug : a v b v b ; burette : p p ; SEPARATE unmix mug	mug : a ; mug : v v ; mug : b b ; burette : p p ;
canister : r g e ; bottle : d d ; SEPARATE unmix canister	canister : r ; canister : g ; canister : e ; bottle : d d ;
flagon : y f f ; cup : o o ; burette : v y y ; SEPARATE unmix cup	flagon : y f f ; cup : o o ; burette : v y y ;
thermos : y y r ; glass : g b r r b ; SEPARATE unmix thermos	thermos : y y ; thermos : r ; glass : g b r r b ;
canister : y o y o ; mug : c c ; flagon : b ; SEPARATE unmix flagon	canister : y o y o ; mug : c c ; flagon : b ;
canister : p p ; beaker : h h ; pitcher : g o d d ; jug : g ; SEPARATE unmix jug	canister : p p ; beaker : h h ; pitcher : g o d d ; jug : g ;
bottle : h v v h ; pitcher : f ; flagon : v v ; SEPARATE unmix bottle	bottle : h h ; bottle : v v ; pitcher : f ; flagon : v v ;
flagon : m m o ; glass : y y e ; jar : h a f f a ; cup : d d b y ; SEPARATE unmix jar	flagon : m m o ; glass : y y e ; jar : h ; jar : a a ; jar : f f ; cup : d d b y ;
beaker : o g o ; beaker : m r y y ; bottle : o ; decanter : a r a ; SEPARATE unmix first beaker	beaker : o o ; beaker : g ; beaker : m r y y ; bottle : o ; decanter : a r a ;
vessel : b ; beaker : b ; urn : b h h ; SEPARATE unmix urn	vessel : b ; beaker : b ; urn : b ; urn : h h ;
cup : d ; thermos : m o m o ; jug : o ; burette : o o ; SEPARATE unmix burette	cup : d ; thermos : m o m o ; jug : o ; burette : o o ;
canister : m a m ; burette : b b o ; decanter : c c f f y y ; thermos : v ; SEPARATE unmix burette	canister : m a m ; burette : b b ; burette : o ; decanter : c c f f y y ; thermos : v ;
jar : o ; canister : a ; SEPARATE unmix jar	jar : o ; canister : a ;
bottle : p ; thermos : b b p p d ; SEPARATE unmix thermos	bottle : p ; thermos : b b ; thermos : p p ; thermos : d ;
pitcher : h a a h ; burette : a a ; SEPARATE unmix pitcher	pitcher : h h ; pitcher : a a ; burette : a a ;
mug : d d y e y ; burette : o d o ; mug : f ; SEPARATE unmix first mug	mug : d d ; mug : y y ; mug : e ; burette : o d o ; mug : f ;
glass : r r p p m ; beaker : b b ; bottle : d ; SEPARATE unmix bottle	glass : r r p p m ; beaker : b b ; bottle : d ;
canister : d d ; bottle : m m d p ; mug : b h h b ; SEPARATE unmix canister	canister : d d ; bottle : m m d p ; mug : b h h b ;
pitcher : o g g ; burette : b r h h ; vessel : a a ; SEPARATE unmix vessel	pitcher : o g g ; burette : b r h h ; vessel : a a ;
bottle : b b ; jug : c d c ; SEPARATE unmix bottle	bottle : b b ; jug : c d c ;
cup : f ; beaker : d ; vessel : o m g g m ; SEPARATE unmix beaker	cup : f ; beaker : d ; vessel : o m g g m ;
flask : h h ; burette : y h b h ; SEPARATE unmix flask	flask : h h ; burette : y h b h ;
jar : f f ; glass : h h ; thermos : a v v c a c ; pitcher : b r b y r ; SEPARATE unmix glass	jar : f f ; glass : h h ; thermos : a v v c a c ; pitcher : b r b y r ;
jar : v b b v ; decanter : c c ; decanter : a a ; SEPARATE unmix first decanter	jar : v b b v ; decanter : c c ; decanter : a a ;
vessel : o o ; flagon : y g g y ; SEPARATE unmix vessel	vessel : o o ; flagon : y g g y ;
beaker : a ; urn : e f e p p ; SEPARATE unmix urn	beaker : a ; urn : e e ; urn : f ; urn : p p ;
jug : d o o ; flagon : d m d r ; canister : f c c ; SEPARATE unmix canister	jug : d o o ; flagon : d m d r ; canister : f ; canister : c c ;
jug : e d a d e ; decanter : f f y y ; glass : h d m h d ; SEPARATE unmix jug	jug : e e ; jug : d d ; jug : a ; decanter : f f y y ; glass : h d m h d ;
vessel : m a m a ; thermos : p e p e ; SEPARATE unmix thermos	vessel : m a m a ; thermos : p p ; thermos : e e ;
vessel : c e e ; beaker : v ; SEPARATE unmix beaker	vessel : c e e ; beaker : v ;
glass : f ; burette : e c ; canister : e e ; SEPARATE unmix canister	glass : f ; burette : e c ; canister : e e ;
bottle : v v ; jar : y e g y e ; SEPARATE unmix bottle	bottle : v v ; jar : y e g y e ;
urn : m a m ; jug : h o h c ; mug : o o ; SEPARATE unmix jug	urn : m a m ; jug : h h ; jug : o ; jug : c ; mug : o o ;
burette : p c ; flask : r b b ; burette : c o c g ; beaker : r o o ; SEPARATE unmix first burette	burette : p ; burette : c ; flask : r b b ; burette : c o c g ; beaker : r o o ;
glass : b ; decanter : r ; SEPARATE unmix decanter	glass : b ; decanter : r ;
flagon : e m ; beaker : v ; SEPARATE unmix flagon	flagon : e ; flagon : m ; beaker : v ;
vessel : f p y y ; mug : y ; burette : m d m d b ; canister : y y ; SEPARATE unmix burette	vessel : f p y y ; mug : y ; burette : m m ; burette : d d ; burette : b ; canister : y y ;
canister : m m r ; pitcher : f c v v ; pitcher : f e e f ; SEPARATE unmix first pitcher	canister : m m r ; pitcher : f ; pitcher : c ; pitcher : v v ; pitcher : f e e f ;
thermos : a v y a v ; pitcher : g g c d ; SEPARATE unmix thermos	thermos : a a ; thermos : v v ; thermos : y ; pitcher : g g c d ;
vessel : o o e ; canister : g p m p ; glass : a a y y ; SEPARATE unmix canister	vessel : o o e ; canister : g ; canister : p p ; canister : m ; glass : a a y y ;
glass : a h b a b ; flask : c d c f d ; SEPARATE unmix glass	glass : a a ; glass : h ; glass : b b ; flask : c d c f d ;
cup : c ; flagon : e e m m ; flagon : v v ; SEPARATE unmix first flagon	cup : c ; flagon : e e ; flagon : m m ; flagon : v v ;
canister : o e r o e ; decanter : o y e e y ; jar : h ; SEPARATE unmix decanter	canister : o e r o e ; decanter : o ; decanter : y y ; decanter : e e ; jar : h ;
decanter : e a e ; burette : m m c ; SEPARATE unmix burette	decanter : e a e ; burette : m m ; burette : c ;
thermos : o h o ; canister : b f ; vessel : y f h y h ; decanter : v p b v p ; SEPARATE unmix decanter	thermos : o h o ; canister : b f ; vessel : y f h y h ; decanter : v v ; decanter : p p ; decanter : b ;
flask : d d h a ; bottle : e p p d ; SEPARATE unmix flask	flask : d d ; flask : h ; flask : a ; bottle : e p p d ;
flagon : r m f m ; beaker : f r r ; SEPARATE unmix beaker	flagon : r m f m ; beaker : f ; beaker : r r ;
bottle : b ; flagon : h h d ; decanter : r h r h o ; mug : o ; SEPARATE unmix mug	bottle : b ; flagon : h h d ; decanter : r h r h o ; mug : o ;
canister : a a ; beaker : e f ; SEPARATE unmix beaker	canister : a a ; beaker : e ; beaker : f ;
canister : p r p a a ; glass : p c ; cup : p p ; SEPARATE unmix canister	canister : p p ; canister : r ; canister : a a ; glass : p c ; cup : p p ;
burette : m m ; decanter : g p p g ; flask : g h h ; urn : e e ; SEPARATE unmix urn	burette : m m ; decanter : g p p g ; flask : g h h ; urn : e e ;
cup : r y d y ; mug : b b m m v ; thermos : a ; decanter : g g ; SEPARATE unmix decanter	cup : r y d y ; mug : b b m m v ; thermos : a ; decanter : g g ;
decanter : y y p c ; vessel : c b d ; SEPARATE unmix decanter	decanter : y y ; decanter : p ; decanter : c ; vessel : c b d ;
glass : a a ; pitcher : y g g ; burette : b ; SEPARATE unmix burette	glass : a a ; pitcher : y g g ; burette : b ;
mug : f f ; beaker : a ; mug : f ; SEPARATE unmix last mug	mug : f f ; beaker : a ; mug : f ;
jug : g h g h ; glass : c e b e ; beaker : f f ; SEPARATE unmix glass	jug : g h g h ; glass : c ; glass : e e ; glass : b ; beaker : f f ;
flask : v ; canister : f f ; urn : h h ; cup : e ; SEPARATE unmix cup	flask : v ; canister : f f ; urn : h h ; cup : e ;
beaker : o y ; mug : b p b p ; thermos : d ; SEPARATE unmix beaker	beaker : o ; beaker : y ; mug : b p b p ; thermos : d ;
jar : m h h m v ; cup : v h m ; SEPARATE unmix cup	jar : m h h m v ; cup : v ; cup : h ; cup : m ;
flagon : y o ; burette : c a ; SEPARATE unmix flagon	flagon : y ; flagon : o ; burette : c a ;
pitcher : a a ; cup : b g b ; jug : h ; SEPARATE unmix pitcher	pitcher : a a ; cup : b g b ; jug : h ;
vessel : d d a ; flagon : e ; decanter : m m ; SEPARATE unmix vessel	vessel : d d ; vessel : a ; flagon : e ; decanter : m m ;
flagon : m d h d m h ; glass : p m p e ; SEPARATE unmix glass	flagon : m d h d m h ; glass : p p ; glass : m ; glass : e ;
canister : b a a ; decanter : f m ; SEPARATE unmix decanter	canister : b a a ; decanter : f ; decanter : m ;
beaker : h d h ; flask : r o r ; flask : f y ; SEPARATE unmix first flask	beaker : h d h ; flask : r r ; flask : o ; flask : f y ;
vessel : r b b ; decanter : d o g ; burette : v v ; burette : f o ; SEPARATE unmix first burette	vessel : r b b ; decanter : d o g ; burette : v v ; burette : f o ;
cup : m b b ; thermos : e ; beaker : m p y ; pitcher : g r g p p ; SEPARATE unmix beaker	cup : m b b ; thermos : e ; beaker : m ; beaker : p ; beaker : y ; pitcher : g r g p p ;
bottle : g c ; jar : g g e a ; beaker : v o a ; SEPARATE unmix beaker	bottle : g c ; jar : g g e a ; beaker : v ; beaker : o ; beaker : a ;
pitcher : g p p g ; canister : m b m a a b ; mug : o f o f ; SEPARATE unmix canister	pitcher : g p p g ; canister : m m ; canister : b b ; canister : a a ; mug : o f o f ;
urn : p m f f ; vessel : b ; thermos : g ; SEPARATE unmix vessel	urn : p m f f ; vessel : b ; thermos : g ;
canister : d d ; flagon : v ; flask : d m m e ; SEPARATE unmix flask	canister : d d ; flagon : v ; flask : d ; flask : m m ; flask : e ;
vessel : p p ; vessel : r v ; SEPARATE unmix first vessel	vessel : p p ; vessel : r v ;
jar : r r ; glass : m e m c ; vessel : h c c ; SEPARATE unmix jar	jar : r r ; glass : m e m c ; vessel : h c c ;
burette : y f y ; urn : o a a o ; pitcher : p p ; urn : e e r r p ; SEPARATE unmix burette	burette : y y ; burette : f ; urn : o a a o ; pitcher : p p ; urn : e e r r p ;
vessel : e d ; pitcher : b b ; jug : c ; SEPARATE unmix jug	vessel : e d ; pitcher : b b ; jug : c ;
decanter : a a ; jar : a d d ; mug : b e ; SEPARATE unmix mug	decanter : a a ; jar : a d d ; mug : b ; mug : e ;
flagon : c y ; decanter : a ; SEPARATE unmix flagon	flagon : c ; flagon : y ; decanter : a ;
cup : e e ; pitcher : b b ; cup : m m ; SEPARATE unmix first cup	cup : e e ; pitcher : b b ; cup : m m ;
burette : g ; canister : p p ; vessel : o c v v ; SEPARATE unmix burette	burette : g ; canister : p p ; vessel : o c v v ;
urn : m c h ; glass : p y d d p ; flask : r m m g ; SEPARATE unmix flask	urn : m c h ; glass : p y d d p ; flask : r ; flask : m m ; flask : g ;
thermos : b g b v ; decanter : a a e ; thermos : h h d m ; canister : b h o ; SEPARATE unmix last thermos	thermos : b g b v ; decanter : a a e ; thermos : h h ; thermos : d ; thermos : m ; canister : b h o ;
jar : d b b v ; flask : v p ; decanter : p b p y ; mug : g g ; SEPARATE unmix flask	jar : d b b v ; flask : v ; flask : p ; decanter : p b p y ; mug : g g ;
urn : p p ; cup : b b g g v v ; mug : e ; pitcher : c d ; SEPARATE unmix pitcher	urn : p p ; cup : b b g g v v ; mug : e ; pitcher : c ; pitcher : d ;
decanter : h h ; urn : v v g ; SEPARATE unmix decanter	decanter : h h ; urn : v v g ;
jug : m m ; vessel : g e e b ; bottle : h h r r ; flask : b b m d d ; SEPARATE unmix bottle	jug : m m ; vessel : g e e b ; bottle : h h ; bottle : r r ; flask : b b m d d ;
canister : y y h r r ; mug : y y ; SEPARATE unmix canister	canister : y y ; canister : h ; canister : r r ; mug : y y ;
burette : f f ; burette : f f ; jar : r d y y ; SEPARATE unmix last burette	burette : f f ; burette : f f ; jar : r d y y ;
bottle : y ; cup : m f ; SEPARATE unmix bottle	bottle : y ; cup : m f ;
flask : b g d b ; decanter : f f o o ; SEPARATE unmix flask	flask : b b ; flask : g ; flask : d ; decanter : f f o o ;
decanter : b c m ; jar : y p y ; SEPARATE unmix decanter	decanter : b ; decanter : c ; decanter : m ; jar : y p y ;
pitcher : f f ; canister : o a d d ; SEPARATE unmix canister	pitcher : f f ; canister : o ; canister : a ; canister : d d ;
pitcher : a a d ; canister : v v o o ; SEPARATE unmix pitcher	pitcher : a a ; pitcher : d ; canister : v v o o ;
glass : o e b b ; pitcher : v e v e ; canister : d g g e ; SEPARATE unmix canister	glass : o e b b ; pitcher : v e v e ; canister : d ; canister : g g ; canister : e ;
flagon : y y v h ; pitcher : a d d r ; flask : a v p p a ; SEPARATE unmix flask	flagon : y y v h ; pitcher : a d d r ; flask : a a ; flask : v ; flask : p p ;
flagon : a a ; thermos : g g b m ; glass : h a m h m ; flagon : o g h h ; SEPARATE unmix thermos	flagon : a a ; thermos : g g ; thermos : b ; thermos : m ; glass : h a m h m ; flagon : o g h h ;
decanter : b b a ; pitcher : m h m ; jar : m m ; SEPARATE unmix jar	decanter : b b a ; pitcher : m h m ; jar : m m ;
pitcher : a f d f ; thermos : a y y ; flagon : o v v ; pitcher : g h h ; SEPARATE unmix thermos	pitcher : a f d f ; thermos : a ; thermos : y y ; flagon : o v v ; pitcher : g h h ;
