Input	Output
pitcher : r r ; flagon : m p m ; SEPARATE destroy pitcher	flagon : m p m ;
urn : h h c c ; pitcher : p o ; SEPARATE destroy pitcher	urn : h h c c ;
cup : m f m f ; vessel : m m a ; burette : h h m m g ; SEPARATE destroy vessel	cup : m f m f ; burette : h h m m g ;
cup : b b ; urn : f g ; SEPARATE destroy cup	urn : f g ;
flagon : p ; urn : o a ; SEPARATE destroy urn	flagon : p ;
cup : a ; jar : b p a p b a ; SEPARATE destroy cup	jar : b p a p b a ;
jug : b b y ; canister : c d d y ; vessel : g ; SEPARATE destroy vessel	jug : b b y ; canister : c d d y ;
bottle : o r r o ; decanter : f v v f ; SEPARATE destroy decanter	bottle : o r r o ;
vessel : h ; burette : b e e b a ; urn : f f ; SEPARATE destroy burette	vessel : h ; urn : f f ;
glass : y y ; decanter : c a v ; flask : f f m r r ; SEPARATE destroy flask	glass : y y ; decanter : c a v ;
jug : b ; jar : m ; pitcher : m o m ; jar : m m ; SEPARATE destroy last jar	jug : b ; jar : m ; pitcher : m o m ;
bottle : f a a f ; flagon : m m ; bottle : y y p m p ; SEPARATE destroy flagon	bottle : f a a f ; bottle : y y p m p ;
flask : f f ; thermos : o h v v ; SEPARATE destroy flask	thermos : o h v v ;
jug : m g g b ; thermos : a ; cup : p ; decanter : m ; SEPARATE destroy thermos	jug : m g g b ; cup : p ; decanter : m ;
canister : c ; beaker : r o o ; SEPARATE destroy canister	beaker : r o o ;
thermos : h h ; flagon : m m ; bottle : o e e y ; SEPARATE destroy bottle	thermos : h h ; flagon : m m ;
beaker : f f d h d ; vessel : o h o ; SEPARATE destroy beaker	vessel : o h o ;
jug : p e e m m p ; vessel : o m ; SEPARATE destroy jug	vessel : o m ;
urn : y ; flask : r m e r ; SEPARATE destroy flask	urn : y ;
vessel : v y ; glass : p ; SEPARATE destroy glass	vessel : v y ;
glass : d c d v c v ; urn : v f y v f y ; SEPARATE destroy urn	glass : d c d v c v ;
jar : p p ; jug : h ; mug : h ; thermos : y ; SEPARATE destroy mug	jar : p p ; jug : h ; thermos : y ;
jar : v v a ; jar : b f a f ; SEPARATE destroy first jar	jar : b f a f ;
glass : c e ; mug : d p ; SEPARATE destroy mug	glass : c e ;
cup : r r ; burette : r r ; SEPARATE destroy burette	cup : r r ;
flagon : d h h ; cup : m ; beaker : d ; SEPARATE destroy cup	flagon : d h h ; beaker : d ;
pitcher : o o ; thermos : g v h ; beaker : g d d ; SEPARATE destroy pitcher	thermos : g v h ; beaker : g d d ;
jug : h ; jug : y f f d ; cup : d ; flagon : a a ; SEPARATE destroy first jug	jug : y f f d ; cup : d ; flagon : a a ;
urn : o r o v ; decanter : p ; SEPARATE destroy decanter	urn : o r o v ;
thermos : d d ; cup : a ; SEPARATE destroy cup	thermos : d d ;
jug : h ; bottle : f c f c d ; SEPARATE destroy bottle	jug : h ;
pitcher : y a r r ; pitcher : c d h d c h ; SEPARATE destroy first pitcher	pitcher : c d h d c h ;
jug : m ; beaker : e e ; SEPARATE destroy beaker	jug : m ;
pitcher : g e f e f ; flask : m ; SEPARATE destroy flask	pitcher : g e f e f ;
burette : y y h c ; burette : e e ; burette : p p ; SEPARATE destroy second burette	burette : y y h c ; burette : p p ;
bottle : c c ; jug : c g c g ; SEPARATE destroy bottle	jug : c g c g ;
jug : y d g d y ; pitcher : p d ; SEPARATE destroy pitcher	jug : y d g d y ;
bottle : o o c ; flask : b b h h ; decanter : p p b ; SEPARATE destroy bottle	flask : b b h h ; decanter : p p b ;
glass : r v b b ; pitcher : p p v ; SEPARATE destroy glass	pitcher : p p v ;
canister : p ; mug : d v v y ; flagon : f a f d ; SEPARATE destroy canister	mug : d v v y ; flagon : f a f d ;
decanter : v e c ; jug : r ; SEPARATE destroy jug	decanter : v e c ;
cup : m g v g ; glass : y y ; SEPARATE destroy glass	cup : m g v g ;
cup : b a a ; glass : v v ; SEPARATE destroy cup	glass : v v ;
bottle : m ; flask : c c ; flask : v e y y v ; SEPARATE destroy first flask	bottle : m ; flask : v e y y v ;
glass : a a m ; pitcher : g ; SEPARATE destroy glass	pitcher : g ;
burette : h h ; flask : d y d v v y ; burette : d d ; SEPARATE destroy first burette	flask : d y d v v y ; burette : d d ;
flask : m f a f a ; beaker : y ; thermos : m m ; SEPARATE destroy thermos	flask : m f a f a ; beaker : y ;
bottle : o o ; urn : a v f f ; flagon : h ; flagon : h h ; SEPARATE destroy urn	bottle : o o ; flagon : h ; flagon : h h ;
vessel : p o p o ; jug : e c o ; thermos : o ; SEPARATE destroy jug	vessel : p o p o ; thermos : o ;
vessel : b f b ; jar : v r v ; flask : a a ; SEPARATE destroy vessel	jar : v r v ; flask : a a ;
decanter : d d ; glass : o ; canister : h h ; SEPARATE destroy glass	decanter : d d ; canister : h h ;
decanter : g h h ; canister : c ; thermos : v ; SEPARATE destroy thermos	decanter : g h h ; canister : c ;
thermos : y y f ; decanter : f o ; SEPARATE destroy decanter	thermos : y y f ;
mug : p p ; bottle : r r b g g ; SEPARATE destroy bottle	mug : p p ;
vessel : p r y y r ; flagon : r r ; SEPARATE destroy flagon	vessel : p r y y r ;
urn : b y b ; thermos : p p f ; flagon : v f ; pitcher : m ; SEPARATE destroy thermos	urn : b y b ; flagon : v f ; pitcher : m ;
beaker : g o o g ; cup : r r ; cup : v r y ; SEPARATE destroy last cup	beaker : g o o g ; cup : r r ;
pitcher : b b ; bottle : y c y a a ; urn : v ; SEPARATE destroy bottle	pitcher : b b ; urn : v ;
cup : g b g ; decanter : f a d ; SEPARATE destroy decanter	cup : g b g ;
flask : f f ; cup : c ; SEPARATE destroy flask	cup : c ;
mug : r g ; urn : b h b h ; SEPARATE destroy mug	urn : b h b h ;
jug : y ; beaker : b b ; SEPARATE destroy beaker	jug : y ;
canister : f f d d ; jug : a p ; flask : e o e o ; SEPARATE destroy canister	jug : a p ; flask : e o e o ;
jar : r r ; flagon : f r c f c ; SEPARATE destroy jar	flagon : f r c f c ;
glass : e p p e g ; burette : e e f f ; flagon : v ; SEPARATE destroy flagon	glass : e p p e g ; burette : e e f f ;
burette : y v b y v ; jar : g g ; pitcher : d d v r ; SEPARATE destroy jar	burette : y v b y v ; pitcher : d d v r ;
flask : c d d ; jug : a v v ; SEPARATE destroy flask	jug : a v v ;
glass : y b y ; decanter : c c ; SEPARATE destroy decanter	glass : y b y ;
beaker : e ; beaker : c c p ; SEPARATE destroy first beaker	beaker : c c p ;
cup : b b c ; canister : d d e e ; thermos : m ; SEPARATE destroy canister	cup : b b c ; thermos : m ;
jar : o o ; flask : m ; SEPARATE destroy flask	jar : o o ;
glass : a a ; glass : v p o p ; bottle : c a ; SEPARATE destroy last glass	glass : a a ; bottle : c a ;
bottle : r r e ; flask : m y a y a ; decanter : h f ; SEPARATE destroy bottle	flask : m y a y a ; decanter : h f ;
bottle : r r ; urn : d h h d ; thermos : o v d ; SEPARATE destroy bottle	urn : d h h d ; thermos : o v d ;
jug : r r a ; jug : m m ; SEPARATE destroy last jug	jug : r r a ;
urn : o o ; thermos : b b ; cup : g o g o a ; SEPARATE destroy cup	urn : o o ; thermos : b b ;
jug : m h h v m ; jug : m h ; SEPARATE destroy first jug	jug : m h ;
glass : g ; pitcher : r r p ; canister : f r ; SEPARATE destroy glass	pitcher : r r p ; canister : f r ;
beaker : g ; glass : o ; mug : p f f e p ; burette : a a ; SEPARATE destroy mug	beaker : g ; glass : o ; burette : a a ;
jar : b d m d m ; flask : d e f f e d ; SEPARATE destroy flask	jar : b d m d m ;
vessel : r ; mug : o ; SEPARATE destroy vessel	mug : o ;
mug : c c o v v o ; vessel : b e b y e ; SEPARATE destroy vessel	mug : c c o v v o ;
bottle : f e y e f ; beaker : g c f f c ; flagon : d ; SEPARATE destroy flagon	bottle : f e y e f ; beaker : g c f f c ;
bottle : m b m ; cup : a h ; glass : h r h c ; SEPARATE destroy bottle	cup : a h ; glass : h r h c ;
canister : b ; jug : g g ; decanter : r p p r ; SEPARATE destroy canister	jug : g g ; decanter : r p p r ;
pitcher : r g b ; decanter : p p g g c ; SEPARATE destroy decanter	pitcher : r g b ;
vessel : p y m m ; cup : f f y y ; bottle : g ; SEPARATE destroy cup	vessel : p y m m ; bottle : g ;
burette : v r y v ; urn : m b ; urn : f ; SEPARATE destroy burette	urn : m b ; urn : f ;
bottle : e ; canister : r r v e e ; beaker : d ; SEPARATE destroy bottle	canister : r r v e e ; beaker : d ;
vessel : h y ; mug : h y ; SEPARATE destroy mug	vessel : h y ;
vessel : b c b d ; pitcher : a e ; canister : h g h d ; SEPARATE destroy vessel	pitcher : a e ; canister : h g h d ;
decanter : f o o ; canister : b d d b ; vessel : p e m p ; SEPARATE destroy canister	decanter : f o o ; vessel : p e m p ;
cup : c y g ; glass : d m b ; SEPARATE destroy glass	cup : c y g ;
burette : o f f a a ; vessel : y y ; SEPARATE destroy burette	vessel : y y ;
thermos : a a p r ; glass : v v ; SEPARATE destroy thermos	glass : v v ;
jar : g g ; cup : a a ; SEPARATE destroy jar	cup : a a ;
bottle : p ; cup : b r r ; SEPARATE destroy cup	bottle : p ;
decanter : y ; jar : c o c ; SEPARATE destroy jar	decanter : y ;
canister : r p v p r ; glass : g f d d ; SEPARATE destroy canister	glass : g f d d ;
jug : r ; pitcher : y g g ; SEPARATE destroy jug	pitcher : y g g ;
canister : e ; vessel : f g ; SEPARATE destroy canister	vessel : f g ;
jar : f f r c ; thermos : v f ; jug : h p g g p h ; SEPARATE destroy jug	jar : f f r c ; thermos : v f ;
mug : e e v ; mug : h c g g h ; mug : o g ; SEPARATE destroy first mug	mug : h c g g h ; mug : o g ;
cup : a h f f ; flagon : y v e v y e ; SEPARATE destroy cup	flagon : y v e v y e ;
vessel : d ; flask : p ; SEPARATE destroy flask	vessel : d ;
mug : b b ; glass : r d d v r v ; SEPARATE destroy mug	glass : r d d v r v ;
decanter : a y v y ; bottle : b p g g b p ; thermos : e e ; SEPARATE destroy decanter	bottle : b p g g b p ; thermos : e e ;
cup : y y ; vessel : e e ; decanter : h ; SEPARATE destroy decanter	cup : y y ; vessel : e e ;
bottle : o b f b ; flagon : b b m ; SEPARATE destroy flagon	bottle : o b f b ;
urn : d e d e h ; flagon : g ; SEPARATE destroy urn	flagon : g ;
decanter : e d g ; glass : m d y y m ; beaker : c f f c ; SEPARATE destroy decanter	glass : m d y y m ; beaker : c f f c ;
canister : p o p o m ; vessel : p m v p v ; pitcher : p h ; SEPARATE destroy canister	vessel : p m v p v ; pitcher : p h ;
glass : c c ; glass : h h p ; flask : a ; burette : r r ; SEPARATE destroy second glass	glass : c c ; flask : a ; burette : r r ;
decanter : y d y ; burette : r o v ; flask : y y a c a ; SEPARATE destroy flask	decanter : y d y ; burette : r o v ;
vessel : o a a ; burette : o m c m c ; SEPARATE destroy vessel	burette : o m c m c ;
jug : y y b ; canister : c c ; decanter : c c y a ; SEPARATE destroy decanter	jug : y y b ; canister : c c ;
cup : f ; pitcher : e ; beaker : g h b b h ; flask : a a e ; SEPARATE destroy pitcher	cup : f ; beaker : g h b b h ; flask : a a e ;
jug : g g p ; jug : r v y v r ; SEPARATE destroy second jug	jug : g g p ;
flagon : o y o y ; decanter : y f f m ; SEPARATE destroy decanter	flagon : o y o y ;
thermos : v m g v ; decanter : g b g ; glass : c c ; SEPARATE destroy decanter	thermos : v m g v ; glass : c c ;
urn : y ; jar : f ; vessel : e ; SEPARATE destroy jar	urn : y ; vessel : e ;
urn : g g a d ; glass : y ; canister : o o ; cup : p p ; SEPARATE destroy canister	urn : g g a d ; glass : y ; cup : p p ;
mug : r r ; pitcher : y y ; burette : r r ; SEPARATE destroy mug	pitcher : y y ; burette : r r ;
vessel : r p p ; bottle : f f g c ; vessel : y ; SEPARATE destroy bottle	vessel : r p p ; vessel : y ;
canister : f f b b ; vessel : b g g ; cup : g g ; SEPARATE destroy vessel	canister : f f b b ; cup : g g ;
jar : r r ; mug : v v ; flask : m ; flagon : v e e b ; SEPARATE destroy flask	jar : r r ; mug : v v ; flagon : v e e b ;
bottle : o ; decanter : f d f m ; SEPARATE destroy decanter	bottle : o ;
vessel : a h h d ; burette : o c o c ; flagon : f f c c ; SEPARATE destroy burette	vessel : a h h d ; flagon : f f c c ;
beaker : b ; pitcher : e m y ; jug : y g e ; SEPARATE destroy pitcher	beaker : b ; jug : y g e ;
vessel : p p c ; burette : b ; thermos : e o ; SEPARATE destroy vessel	burette : b ; thermos : e o ;
jug : f p f ; mug : d h d y y ; SEPARATE destroy jug	mug : d h d y y ;
canister : g ; canister : b b ; SEPARATE destroy last canister	canister : g ;
jar : y y o m ; glass : o r m o r ; SEPARATE destroy jar	glass : o r m o r ;
pitcher : c a c g ; decanter : p p ; SEPARATE destroy decanter	pitcher : c a c g ;
vessel : a e o e a ; bottle : b b a ; SEPARATE destroy bottle	vessel : a e o e a ;
canister : b g h ; canister : o o f r r f ; SEPARATE destroy first canister	canister : o o f r r f ;
burette : p p d ; canister : e a ; vessel : r y r ; SEPARATE destroy canister	burette : p p d ; vessel : r y r ;
cup : p p e e g g ; canister : m m e e v ; SEPARATE destroy canister	cup : p p e e g g ;
beaker : e p ; jar : m y y m r ; jar : h ; SEPARATE destroy first jar	beaker : e p ; jar : h ;
flask : b c b m c ; vessel : a d d ; thermos : p b b m ; SEPARATE destroy vessel	flask : b c b m c ; thermos : p b b m ;
vessel : h h ; mug : e e ; SEPARATE destroy vessel	mug : e e ;
pitcher : g g ; burette : o ; SEPARATE destroy burette	pitcher : g g ;
canister : f r r o ; beaker : p p ; pitcher : h ; SEPARATE destroy canister	beaker : p p ; pitcher : h ;
beaker : b b ; bottle : v v ; SEPARATE destroy bottle	beaker : b b ;
flagon : f ; burette : d r r y d y ; SEPARATE destroy flagon	burette : d r r y d y ;
cup : y ; flask : d ; vessel : d d m e ; SEPARATE destroy flask	cup : y ; vessel : d d m e ;
burette : h b a b ; pitcher : m ; burette : y y ; SEPARATE destroy pitcher	burette : h b a b ; burette : y y ;
mug : h g g ; flagon : v v a c ; SEPARATE destroy flagon	mug : h g g ;
vessel : f f ; urn : c c e a ; SEPARATE destroy urn	vessel : f f ;
decanter : v ; canister : d d b ; SEPARATE destroy canister	decanter : v ;
canister : e b b ; thermos : b y o ; flask : c c ; SEPARATE destroy thermos	canister : e b b ; flask : c c ;
flask : c c ; canister : v g e g e ; SEPARATE destroy canister	flask : c c ;
thermos : b b ; canister : e r ; burette : h g h ; SEPARATE destroy thermos	canister : e r ; burette : h g h ;
jar : d d ; pitcher : d o d ; burette : r ; urn : f ; SEPARATE destroy jar	pitcher : d o d ; burette : r ; urn : f ;
vessel : r y r y h ; canister : e o o ; thermos : m m ; SEPARATE destroy canister	vessel : r y r y h ; thermos : m m ;
urn : r r ; flask : b ; flask : m y m ; vessel : e c ; SEPARATE destroy urn	flask : b ; flask : m y m ; vessel : e c ;
bottle : c c d g d ; thermos : b ; decanter : m m y ; SEPARATE destroy bottle	thermos : b ; decanter : m m y ;
cup : e o o f ; bottle : p p b o ; burette : g c c ; SEPARATE destroy cup	bottle : p p b o ; burette : g c c ;
thermos : r b f f b ; decanter : e ; flagon : g g ; SEPARATE destroy thermos	decanter : e ; flagon : g g ;
decanter : d p ; mug : m b b ; burette : d m m d ; SEPARATE destroy mug	decanter : d p ; burette : d m m d ;
cup : a ; glass : b b ; burette : o o ; SEPARATE destroy glass	cup : a ; burette : o o ;
flagon : o o m h ; bottle : f f ; SEPARATE destroy flagon	bottle : f f ;
glass : v ; flagon : h m m ; SEPARATE destroy flagon	glass : v ;
vessel : b a a b ; mug : v ; SEPARATE destroy mug	vessel : b a a b ;
jar : o d d o a a ; bottle : o e e ; SEPARATE destroy jar	bottle : o e e ;
thermos : v v ; beaker : f ; cup : r c r e c ; pitcher : b ; SEPARATE destroy pitcher	thermos : v v ; beaker : f ; cup : r c r e c ;
canister : m o m f ; jug : y ; flask : v v ; decanter : o p ; SEPARATE destroy decanter	canister : m o m f ; jug : y ; flask : v v ;
glass : f ; burette : o v a ; SEPARATE destroy glass	burette : o v a ;
jug : p c m m p ; pitcher : e e ; SEPARATE destroy pitcher	jug : p c m m p ;
flagon : o e o p ; glass : d d r e r ; SEPARATE destroy flagon	glass : d d r e r ;
glass : o d a ; jar : a f f r ; SEPARATE destroy glass	jar : a f f r ;
jug : p b b ; beaker : e e ; pitcher : v ; pitcher : c a c ; SEPARATE destroy beaker	jug : p b b ; pitcher : v ; pitcher : c a c ;
pitcher : g c ; flask : b h h ; SEPARATE destroy pitcher	flask : b h h ;
decanter : c h y y h c ; jug : r r ; SEPARATE destroy jug	decanter : c h y y h c ;
burette : f ; beaker : r r g ; SEPARATE destroy burette	beaker : r r g ;
cup : r g r c c ; mug : o o ; flask : b b ; SEPARATE destroy mug	cup : r g r c c ; flask : b b ;
burette : e g p ; thermos : o p ; jug : y ; SEPARATE destroy jug	burette : e g p ; thermos : o p ;
mug : e d ; flagon : a h h a d ; pitcher : m a m ; SEPARATE destroy flagon	mug : e d ; pitcher : m a m ;
jug : d ; canister : g c c ; mug : o b o ; SEPARATE destroy jug	canister : g c c ; mug : o b o ;
mug : g h ; pitcher : h h ; SEPARATE destroy mug	pitcher : h h ;
thermos : v v m ; bottle : r r ; thermos : h h d ; jar : m ; SEPARATE destroy bottle	thermos : v v m ; thermos : h h d ; jar : m ;
jar : f o f e ; decanter : r e p e p r ; cup : m ; SEPARATE destroy jar	decanter : r e p e p r ; cup : m ;
mug : b m ; pitcher : f m g ; SEPARATE destroy mug	pitcher : f m g ;
urn : h y ; jug : v v f r ; glass : b b ; SEPARATE destroy urn	jug : v v f r ; glass : b b ;
decanter : d d f ; glass : m m v v ; burette : y y ; SEPARATE destroy burette	decanter : d d f ; glass : m m v v ;
canister : v ; thermos : c r r ; SEPARATE destroy canister	thermos : c r r ;
vessel : f f ; urn : h h ; urn : g v d d g v ; SEPARATE destroy vessel	urn : h h ; urn : g v d d g v ;
glass : f f ; flagon : b b g ; bottle : c m m h c h ; SEPARATE destroy glass	flagon : b b g ; bottle : c m m h c h ;
decanter : a g ; mug : b d ; vessel : m d d o ; SEPARATE destroy decanter	mug : b d ; vessel : m d d o ;
vessel : m m d ; decanter : p v p c ; cup : y y e ; SEPARATE destroy vessel	decanter : p v p c ; cup : y y e ;
pitcher : o o ; vessel : y f f ; pitcher : e ; SEPARATE destroy last pitcher	pitcher : o o ; vessel : y f f ;
decanter : o r o r ; decanter : c r r a c ; SEPARATE destroy first decanter	decanter : c r r a c ;
flagon : o y d ; glass : g ; SEPARATE destroy glass	flagon : o y d ;
jar : v h v e h ; urn : b a a b ; mug : d e f ; SEPARATE destroy mug	jar : v h v e h ; urn : b a a b ;
mug : e p e ; cup : a a ; canister : e f d e ; SEPARATE destroy mug	cup : a a ; canister : e f d e ;
vessel : r r ; bottle : y v y v ; glass : f a a c c ; SEPARATE destroy vessel	bottle : y v y v ; glass : f a a c c ;
jug : p r ; jar : f ; glass : e ; SEPARATE destroy jug	jar : f ; glass : e ;
mug : e ; pitcher : m f m ; SEPARATE destroy pitcher	mug : e ;
jug : p p ; flask : f f b ; glass : v ; SEPARATE destroy jug	flask : f f b ; glass : v ;
jar : p ; jar : y y ; SEPARATE destroy first jar	jar : y y ;
urn : e ; pitcher : e e d d ; SEPARATE destroy urn	pitcher : e e d d ;
canister : b h a a h ; cup : o ; decanter : g ; jug : y ; SEPARATE destroy canister	cup : o ; decanter : g ; jug : y ;
flask : g b ; mug : o d d ; flask : y ; SEPARATE destroy first flask	mug : o d d ; flask : y ;
glass : a r r d ; beaker : h v f ; SEPARATE destroy glass	beaker : h v f ;
burette : g e e ; pitcher : c c ; cup : c e e c ; SEPARATE destroy burette	pitcher : c c ; cup : c e e c ;
